dataset_name,seed,number_of_attributes,percentage_of_numeric_features,number_of_instances,number_of_class,proportion_of_attributes_per_instances,number_of_classes_per_attributes,number_of_instances_per_class,proportion_of_min_to_max_instance_per_class,proportion_of_attributes_with_outliers,minimum_continuous_mutual_information,maximum_continuous_mutual_information,minimum_discrete_mutual_information,maximum_discrete_mutual_information,equivalent_number_of_continuous_attributes,equivalent_number_of_discrete_attributes,noise_signal_ratio_of_continuous_attributes,noise_signal_ratio_of_discrete_attributes,normal_training_loss,normal_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Agaricus Lepiota,57565,21,0.5714285714285714,3935,2,0.0053367217280813,0.0952380952380952,1967.5,0.9308145240431795,0.2857142857142857,0.009697062222469,0.369084191468862,0.0074000710136251,0.1980102487065624,1.1332189573413398,1.0873697043927162,-0.3342822721769197,0.3252862275251172,"[0.3637017011642456, 0.3648930490016937, 0.36449572443962097, 0.33351120352745056, 0.3259684443473816]","[0.3603857159614563, 0.364422470331192, 0.36283859610557556, 0.343768835067749, 0.3285157084465027]","[0.3239860236644745, 0.3231918215751648, 0.3156462013721466, 0.3259666860103607, 0.3259669244289398]","[0.32851478457450867, 0.32852843403816223, 0.3158137798309326, 0.32851287722587585, 0.3285139203071594]","[0.36652272939682007, 0.36489933729171753, 0.36450061202049255, 0.325971394777298, 0.367288738489151]","[0.36282381415367126, 0.36282864212989807, 0.3628239035606384, 0.3286152482032776, 0.36282357573509216]","[0.8426496386528015, 0.7961757779121399, 0.8327214121818542, 0.7924158573150635, 0.7936111688613892]","[0.8177084922790527, 0.8088048696517944, 0.8177087306976318, 0.808809757232666, 0.8088144063949585]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.36675623059272766, 0.3651576340198517, 0.36475372314453125, 0.3702559769153595, 0.3675072193145752]","[0.3632552921772003, 0.36333760619163513, 0.3631669878959656, 0.3631514012813568, 0.3632381856441498]","[0.6921586990356445, 0.6928319334983826, 0.6927854418754578, 0.6926572918891907, 0.6927068829536438]","[0.693720281124115, 0.693205714225769, 0.6931803226470947, 0.6933314204216003, 0.6933270692825317]","[0.36648139357566833, 0.36489295959472656, 0.3644956946372986, 0.37003302574157715, 0.35733017325401306]","[0.3630021810531616, 0.3639923632144928, 0.3628562092781067, 0.36284422874450684, 0.35265833139419556]","[0.783873438835144, 0.796184778213501, 0.8327153325080872, 0.8341034054756165, 0.7936111688613892]","[0.8088144063949585, 0.8088144063949585, 0.8177021741867065, 0.8177089691162109, 0.8088144063949585]",batch_normalisation,batch_normalisation
Agaricus Lepiota,75133,21,0.5714285714285714,4436,2,0.0047339945897204,0.0952380952380952,2218.0,0.9303742384682332,0.2857142857142857,0.0,0.3678095898883766,0.0057265307597214,0.1982639189135019,1.1286465431146775,1.0890243168156293,-0.3120501725580451,0.301641532381904,"[0.36259493231773376, 0.36893749237060547, 0.32594943046569824, 0.37032684683799744, 0.3277064263820648]","[0.3594697117805481, 0.3617318868637085, 0.3177778422832489, 0.36172348260879517, 0.31778132915496826]","[0.3238338530063629, 0.3213675618171692, 0.31995803117752075, 0.3262959122657776, 0.3220689594745636]","[0.3245278596878052, 0.3155326545238495, 0.3155220150947571, 0.31777459383010864, 0.3155243992805481]","[0.367829293012619, 0.3689405024051666, 0.36577108502388, 0.37032926082611084, 0.3594129979610443]","[0.36283037066459656, 0.3616992235183716, 0.3617802858352661, 0.36168888211250305, 0.35831430554389954]","[0.36929085850715637, 0.7903579473495483, 0.8262990713119507, 0.37244105339050293, 0.3727930188179016]","[0.3661934733390808, 0.7772254347801208, 0.8492977619171143, 0.36394116282463074, 0.36287668347358704]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3582979738712311, 0.36915698647499084, 0.3659689426422119, 0.37056082487106323, 0.32794642448425293]","[0.35220783948898315, 0.36197832226753235, 0.3619138300418854, 0.36199644207954407, 0.3181052803993225]","[0.6929301619529724, 0.6926084160804749, 0.6929513812065125, 0.6929987072944641, 0.6931030750274658]","[0.6922592520713806, 0.6916893720626831, 0.6922683119773865, 0.6922675967216492, 0.6927974224090576]","[0.3675278127193451, 0.36893734335899353, 0.3657662272453308, 0.3703266382217407, 0.3277064561843872]","[0.3618520200252533, 0.3616929054260254, 0.36169248819351196, 0.36179119348526, 0.3177935481071472]","[0.7995196580886841, 0.836165189743042, 0.8002243638038635, 0.801814079284668, 0.8197781443595886]","[0.7772256731987, 0.8492977619171143, 0.7772256731987, 0.7772256731987, 0.8492977619171143]",batch_normalisation,batch_normalisation
Agaricus Lepiota,60149,21,0.5714285714285714,5565,2,0.0037735849056603,0.0952380952380952,2782.5,0.9302809573361084,0.2857142857142857,0.0226904898013513,0.3854276094928579,0.0060933194877701,0.2004924274164744,1.1321665191640782,1.0871302338688995,-0.3293092958671804,0.3287605155746372,"[0.36577707529067993, 0.36802366375923157, 0.3270201086997986, 0.36744678020477295, 0.3643585741519928]","[0.36090731620788574, 0.36089256405830383, 0.3233581781387329, 0.3609886169433594, 0.3609090745449066]","[0.31944119930267334, 0.32084500789642334, 0.32140442728996277, 0.321406751871109, 0.32477328181266785]","[0.31959182024002075, 0.3186565339565277, 0.3195537328720093, 0.32034528255462646, 0.3231486678123474]","[0.35651713609695435, 0.3680255115032196, 0.36913377046585083, 0.3674481511116028, 0.36435988545417786]","[0.3501294255256653, 0.3608855903148651, 0.36121872067451477, 0.36119604110717773, 0.36088433861732483]","[0.36577871441841125, 0.38011476397514343, 0.8157846331596375, 0.3842921257019043, 0.8267372846603394]","[0.36357977986335754, 0.37077444791793823, 0.8622238636016846, 0.3764441907405853, 0.8622285723686218]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.3659444749355316, 0.36816203594207764, 0.3692798316478729, 0.32722389698028564, 0.3645077347755432]","[0.3610800504684448, 0.36106258630752563, 0.3610694110393524, 0.32339343428611755, 0.36105209589004517]","[0.6930168271064758, 0.6930127739906311, 0.6931699514389038, 0.6930345296859741, 0.6929421424865723]","[0.6912628412246704, 0.6920283436775208, 0.6923526525497437, 0.692549467086792, 0.6919950842857361]","[0.3565099239349365, 0.368023544549942, 0.3691311478614807, 0.3576207756996155, 0.3643586039543152]","[0.35032427310943604, 0.3609025776386261, 0.3609009385108948, 0.35010847449302673, 0.36092638969421387]","[0.8266006708145142, 0.8024501800537109, 0.8157883882522583, 0.8017513155937195, 0.8267372846603394]","[0.8622285723686218, 0.7642951011657715, 0.8622285723686218, 0.7642951011657715, 0.8622285723686218]",batch_normalisation,batch_normalisation
Agaricus Lepiota,10351,21,0.5714285714285714,7091,2,0.0029615004935834,0.0952380952380952,3545.5,0.930574462292404,0.2857142857142857,0.0090487454991681,0.3617286918702573,0.0049813759305352,0.1948163778111271,1.1311539881569,1.0875859310156326,-0.3244344304634096,0.3221388868023718,"[0.36395755410194397, 0.3542596697807312, 0.36548879742622375, 0.36460739374160767, 0.3551320433616638]","[0.37175747752189636, 0.3654150068759918, 0.3717558681964874, 0.3717556893825531, 0.3654135465621948]","[0.3205360770225525, 0.32450342178344727, 0.3245009481906891, 0.3200937509536743, 0.3233991265296936]","[0.3266525864601135, 0.3322903513908386, 0.3322906792163849, 0.3266525864601135, 0.33229056000709534]","[0.3639594316482544, 0.3593306839466095, 0.3654910922050476, 0.3602013885974884, 0.3643893301486969]","[0.3717564046382904, 0.36611974239349365, 0.3717605173587799, 0.3661196827888489, 0.3722473382949829]","[0.7928736805915833, 0.7922109961509705, 0.38466131687164307, 0.7958530783653259, 0.7932080626487732]","[0.8002241849899292, 0.8002227544784546, 0.3999447524547577, 0.8002241849899292, 0.8002234101295471]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.36407291889190674, 0.36364078521728516, 0.36561280488967896, 0.364717572927475, 0.32354819774627686]","[0.3718847334384918, 0.371911883354187, 0.37189871072769165, 0.37188372015953064, 0.3324691951274872]","[0.6926703453063965, 0.6926383972167969, 0.6928247809410095, 0.6927990913391113, 0.6926848888397217]","[0.6929941177368164, 0.6930071115493774, 0.6929514408111572, 0.6929832100868225, 0.6930208206176758]","[0.36395755410194397, 0.3635166883468628, 0.35711508989334106, 0.36460742354393005, 0.32339993119239807]","[0.37175723910331726, 0.37175682187080383, 0.3654130697250366, 0.37175604701042175, 0.3322908282279968]","[0.7928737998008728, 0.7922126054763794, 0.8304499387741089, 0.7958531975746155, 0.8333146572113037]","[0.8002243638038635, 0.8002243638038635, 0.8262990713119507, 0.8002243638038635, 0.8262990713119507]",batch_normalisation,batch_normalisation
Agaricus Lepiota,82170,21,0.5714285714285714,8051,2,0.0026083716308533,0.0952380952380952,4025.5,0.930695443645084,0.2857142857142857,0.0,0.3883005637857231,0.0052978942343002,0.197069211309714,1.1307823702098427,1.087755126602281,-0.322626107764755,0.319698271558759,"[0.3260737955570221, 0.36838722229003906, 0.3571295440196991, 0.36896950006484985, 0.36780500411987305]","[0.32319697737693787, 0.35919880867004395, 0.3492659032344818, 0.35919737815856934, 0.3591977059841156]","[0.3198617696762085, 0.32607296109199524, 0.31559160351753235, 0.3218027353286743, 0.325296550989151]","[0.3194698095321655, 0.32319408655166626, 0.31512463092803955, 0.3188494145870209, 0.3231942355632782]","[0.3654160797595978, 0.36838850378990173, 0.3661385774612427, 0.368970662355423, 0.3678068220615387]","[0.35920143127441406, 0.35920044779777527, 0.35919731855392456, 0.3591981530189514, 0.3591992259025574]","[0.36935824155807495, 0.3804212510585785, 0.3716873824596405, 0.828013002872467, 0.3528592586517334]","[0.360439270734787, 0.36850813031196594, 0.3647845387458801, 0.8396424651145935, 0.3455411493778229]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.36537668108940125, 0.3684842586517334, 0.3661711812019348, 0.36909154057502747, 0.3679172396659851]","[0.35930389165878296, 0.35930296778678894, 0.35931530594825745, 0.3593403398990631, 0.35931476950645447]","[0.6928189396858215, 0.6929525136947632, 0.6928635239601135, 0.6929036974906921, 0.6928151249885559]","[0.6924445629119873, 0.6926482319831848, 0.6925437450408936, 0.6924420595169067, 0.6925984025001526]","[0.3575177788734436, 0.3683871924877167, 0.3571295142173767, 0.36896952986717224, 0.3678049147129059]","[0.34926679730415344, 0.3591977059841156, 0.34926605224609375, 0.35919731855392456, 0.3591975271701813]","[0.7963751554489136, 0.7998689413070679, 0.7973456382751465, 0.8280133605003357, 0.7950164675712585]","[0.7868806719779968, 0.7868806719779968, 0.7868806719779968, 0.8396429419517517, 0.7868806719779968]",batch_normalisation,batch_normalisation
Churn,82353,17,0.8823529411764706,5000,2,0.0034,0.1176470588235294,2500.0,0.1646866992778942,0.7647058823529411,0.0,0.0591323223301696,5.589404883432625e-05,0.0068162308156379,1.0122188435276025,1.0034419724618937,2.22713571363511,84.54756887262192,"[0.4579542577266693, 0.45451581478118896, 0.4467027485370636, 0.4588923454284668, 0.45451676845550537]","[0.4552671015262604, 0.45526620745658875, 0.45526552200317383, 0.45526787638664246, 0.4552671015262604]","[0.4579511284828186, 0.4545139968395233, 0.446701318025589, 0.4588887691497803, 0.45451363921165466]","[0.45526382327079773, 0.4552643895149231, 0.45526400208473206, 0.455264151096344, 0.4552639126777649]","[0.45795387029647827, 0.45451757311820984, 0.44670236110687256, 0.45889097452163696, 0.45451629161834717]","[0.4552653431892395, 0.4552670419216156, 0.4552652835845947, 0.4552661180496216, 0.4552667438983917]","[0.4579492211341858, 0.45451170206069946, 0.44669920206069946, 0.4588867127895355, 0.4545117914676666]","[0.455261766910553, 0.455261766910553, 0.455261766910553, 0.455261766910553, 0.45526179671287537]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4581441879272461, 0.4547496736049652, 0.4469018876552582, 0.4591120183467865, 0.45471659302711487]","[0.45546093583106995, 0.4554983377456665, 0.455451637506485, 0.455493688583374, 0.4554654359817505]","[0.5684531927108765, 0.5663456916809082, 0.5614885687828064, 0.5690232515335083, 0.5663449764251709]","[0.5668071508407593, 0.5668063163757324, 0.5668715238571167, 0.5668129920959473, 0.5668075084686279]","[0.4579528570175171, 0.45451465249061584, 0.4467025697231293, 0.45889192819595337, 0.45451483130455017]","[0.45526590943336487, 0.4552650451660156, 0.45526522397994995, 0.45526742935180664, 0.45526522397994995]","[0.4579492211341858, 0.45451170206069946, 0.44669920206069946, 0.4588867127895355, 0.45451170206069946]","[0.455261766910553, 0.455261766910553, 0.455261766910553, 0.455261766910553, 0.455261766910553]",weight_perturbation,weight_perturbation
Churn,87909,13,0.7692307692307693,5000,2,0.0026,0.1538461538461538,2500.0,0.1646866992778942,0.6153846153846154,0.0,0.0577443693683026,5.589404883432625e-05,0.0252128567873437,1.0174292425298683,1.0107523897647317,2.4023400030644666,17.323014222806133,"[0.44920456409454346, 0.456703782081604, 0.4501413106918335, 0.45482930541038513, 0.44795382022857666]","[0.46626612544059753, 0.4662659764289856, 0.46626558899879456, 0.46626630425453186, 0.46626564860343933]","[0.4492017328739166, 0.45670127868652344, 0.45013922452926636, 0.45482689142227173, 0.44795161485671997]","[0.466264009475708, 0.46626389026641846, 0.46626412868499756, 0.4662644863128662, 0.466264009475708]","[0.44920334219932556, 0.45670321583747864, 0.4501417875289917, 0.45482930541038513, 0.44795334339141846]","[0.46626558899879456, 0.46626657247543335, 0.46626439690589905, 0.46626579761505127, 0.4662648141384125]","[0.44919919967651367, 0.4566992223262787, 0.4501367211341858, 0.45482420921325684, 0.44794920086860657]","[0.46626177430152893, 0.46626177430152893, 0.46626177430152893, 0.46626177430152893, 0.46626177430152893]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.44940871000289917, 0.45691221952438354, 0.4503318667411804, 0.45504286885261536, 0.448159784078598]","[0.46644434332847595, 0.4664585292339325, 0.4664331376552582, 0.4664607644081116, 0.46644362807273865]","[0.5630528926849365, 0.5676875710487366, 0.5636395812034607, 0.5665367245674133, 0.5622720122337341]","[0.5736737251281738, 0.573539674282074, 0.5737156271934509, 0.5735718607902527, 0.5737038850784302]","[0.4492030143737793, 0.45670372247695923, 0.45014166831970215, 0.4548282027244568, 0.4479539394378662]","[0.46626487374305725, 0.4662657380104065, 0.46626606583595276, 0.4662652611732483, 0.4662657678127289]","[0.44919919967651367, 0.45669928193092346, 0.4501367211341858, 0.45482420921325684, 0.44794920086860657]","[0.46626177430152893, 0.4662618041038513, 0.46626177430152893, 0.46626177430152893, 0.46626177430152893]",layer_normalisation,layer_normalisation
Churn,35647,10,0.8,5000,2,0.002,0.2,2500.0,0.1646866992778942,0.6,0.0,0.0558919890026921,0.0068162308156379,0.0252128567873437,1.013967573078297,1.0161434638874518,4.297894303079548,17.354989765302268,"[0.45982879400253296, 0.4654543101787567, 0.46045324206352234, 0.4632667899131775, 0.4573296904563904]","[0.4282675087451935, 0.4282684326171875, 0.42826658487319946, 0.4282683730125427, 0.4282682538032532]","[0.4598264694213867, 0.46545127034187317, 0.4604514241218567, 0.46326372027397156, 0.4573267996311188]","[0.4282643496990204, 0.4282642900943756, 0.42826396226882935, 0.42826393246650696, 0.4282645583152771]","[0.45983031392097473, 0.4654530882835388, 0.4604552388191223, 0.4632669687271118, 0.4573291540145874]","[0.4282679557800293, 0.4282662868499756, 0.42826715111732483, 0.42826786637306213, 0.4282667934894562]","[0.45982420444488525, 0.4654492139816284, 0.46044921875, 0.4632616937160492, 0.45732420682907104]","[0.42826175689697266, 0.42826175689697266, 0.42826175689697266, 0.42826175689697266, 0.42826175689697266]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.46003013849258423, 0.46564367413520813, 0.46065738797187805, 0.46347570419311523, 0.45753252506256104]","[0.42852064967155457, 0.4285180866718292, 0.42852482199668884, 0.42853862047195435, 0.4285184144973755]","[0.5695955753326416, 0.5729983448982239, 0.5699738264083862, 0.5716778635978699, 0.5680739879608154]","[0.5504484176635742, 0.5505805015563965, 0.5503968000411987, 0.5505226254463196, 0.5503795742988586]","[0.4598279893398285, 0.46545377373695374, 0.4604542553424835, 0.4632660448551178, 0.4573288559913635]","[0.4282665252685547, 0.42826756834983826, 0.4282678961753845, 0.42826738953590393, 0.4282672107219696]","[0.45982420444488525, 0.4654492139816284, 0.46044921875, 0.4632616937160492, 0.45732420682907104]","[0.42826175689697266, 0.42826175689697266, 0.42826175689697266, 0.42826175689697266, 0.42826175689697266]",layer_normalisation,layer_normalisation
Churn,22735,14,0.7857142857142857,5000,2,0.0028,0.1428571428571428,2500.0,0.1646866992778942,0.7142857142857143,0.0,0.0157071983560186,5.589404883432625e-05,0.0252128567873437,1.00361829006421,1.0107523897647317,13.797459804561017,17.323014222806133,"[0.44889095425605774, 0.4510784447193146, 0.45107826590538025, 0.4520164430141449, 0.4507651925086975]","[0.4702647626399994, 0.4702650308609009, 0.47026491165161133, 0.4702655076980591, 0.4702640473842621]","[0.4488886892795563, 0.45107635855674744, 0.4510761797428131, 0.45201388001441956, 0.45076391100883484]","[0.4702630043029785, 0.47026327252388, 0.4702627658843994, 0.47026327252388, 0.47026336193084717]","[0.4488905370235443, 0.451078325510025, 0.4510785937309265, 0.45201629400253296, 0.4507668912410736]","[0.4702646732330322, 0.470265656709671, 0.47026464343070984, 0.47026559710502625, 0.47026562690734863]","[0.4488867521286011, 0.4510742127895355, 0.4510742127895355, 0.45201170444488525, 0.45076170563697815]","[0.4702617824077606, 0.4702617824077606, 0.4702617824077606, 0.4702617824077606, 0.4702617824077606]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.44907575845718384, 0.45125484466552734, 0.45123639702796936, 0.4522284269332886, 0.4509395360946655]","[0.4704204797744751, 0.4704159200191498, 0.47040024399757385, 0.47044801712036133, 0.4704131484031677]","[0.5628570318222046, 0.5642188787460327, 0.5642223954200745, 0.564800500869751, 0.5640265345573425]","[0.576207160949707, 0.5761345028877258, 0.5760865211486816, 0.5761176943778992, 0.5761080980300903]","[0.44889122247695923, 0.45107778906822205, 0.45107799768447876, 0.4520150423049927, 0.45076727867126465]","[0.4702650308609009, 0.4702643156051636, 0.47026464343070984, 0.470264196395874, 0.4702662229537964]","[0.4488867521286011, 0.4510742127895355, 0.4510742127895355, 0.45201170444488525, 0.45076170563697815]","[0.4702617824077606, 0.4702617824077606, 0.4702617824077606, 0.4702617824077606, 0.4702617824077606]",layer_normalisation,layer_normalisation
Churn,66189,19,0.8421052631578947,5000,2,0.0038,0.1052631578947368,2500.0,0.1646866992778942,0.7368421052631579,0.0,0.0599951743742295,5.589404883432625e-05,0.0252128567873437,1.0125455430071892,1.0107523897647317,1.947130477492488,17.323014222806133,"[0.4501403570175171, 0.4517039358615875, 0.45107749104499817, 0.45670366287231445, 0.45670339465141296]","[0.46026521921157837, 0.46026620268821716, 0.4602648615837097, 0.46026599407196045, 0.46026578545570374]","[0.45013898611068726, 0.4517010450363159, 0.45107612013816833, 0.4567011892795563, 0.45670196413993835]","[0.4602639079093933, 0.4602634310722351, 0.4602634906768799, 0.46026352047920227, 0.46026453375816345]","[0.45014137029647827, 0.45170488953590393, 0.451078861951828, 0.4567034840583801, 0.45670413970947266]","[0.46026742458343506, 0.4602660834789276, 0.46026644110679626, 0.46026545763015747, 0.46026715636253357]","[0.4501367211341858, 0.4516991972923279, 0.4510742127895355, 0.4566992223262787, 0.4566992223262787]","[0.4602617621421814, 0.4602617621421814, 0.4602617621421814, 0.4602617621421814, 0.4602617621421814]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.45037978887557983, 0.4518865942955017, 0.45131826400756836, 0.45691511034965515, 0.4568609595298767]","[0.4604862332344055, 0.4604368209838867, 0.4604887068271637, 0.460471510887146, 0.4604189097881317]","[0.5636416077613831, 0.5646082162857056, 0.5642189383506775, 0.5676880478858948, 0.5676884055137634]","[0.5699748396873474, 0.5699028372764587, 0.569920003414154, 0.5698662400245667, 0.5698657631874084]","[0.45014044642448425, 0.45170271396636963, 0.45107877254486084, 0.45670294761657715, 0.45670318603515625]","[0.4602651596069336, 0.46026507019996643, 0.46026599407196045, 0.4602653384208679, 0.4602656364440918]","[0.4501367211341858, 0.4516991972923279, 0.4510742127895355, 0.4566992223262787, 0.4566992223262787]","[0.4602617621421814, 0.4602617621421814, 0.4602617621421814, 0.4602617621421814, 0.4602617621421814]",layer_normalisation,layer_normalisation
Churn,27339,14,1.0,5000,2,0.0028,0.1428571428571428,2500.0,0.1646866992778942,0.8571428571428571,0.0,0.0562077977519255,0.0,0.0,1.0146671970260177,1.0,1.8839597778452744,inf,"[0.4570157527923584, 0.4579543173313141, 0.4535774886608124, 0.45576590299606323, 0.4495159089565277]","[0.4542660713195801, 0.4542672336101532, 0.45426514744758606, 0.4542663097381592, 0.4542659521102905]","[0.45701396465301514, 0.4579513370990753, 0.4535760283470154, 0.45576417446136475, 0.4495139718055725]","[0.4542643129825592, 0.45426419377326965, 0.4542638659477234, 0.454264372587204, 0.45426419377326965]","[0.4570164680480957, 0.457954466342926, 0.4535784423351288, 0.4557661712169647, 0.44951656460762024]","[0.4542660713195801, 0.4542667865753174, 0.4542679488658905, 0.454267680644989, 0.45426681637763977]","[0.45701169967651367, 0.4579492211341858, 0.45357421040534973, 0.45576170086860657, 0.44951170682907104]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.45721715688705444, 0.45818617939949036, 0.4537966847419739, 0.4559640884399414, 0.4497084617614746]","[0.4544717073440552, 0.4545057713985443, 0.4544830322265625, 0.4544665217399597, 0.4544515013694763]","[0.5678867697715759, 0.5684534907341003, 0.5657681822776794, 0.5671252608299255, 0.5632492303848267]","[0.5662143230438232, 0.5662081241607666, 0.566193699836731, 0.5662117004394531, 0.5662197470664978]","[0.4570162892341614, 0.4579537808895111, 0.45357978343963623, 0.45576614141464233, 0.44951605796813965]","[0.4542664587497711, 0.4542666971683502, 0.4542674422264099, 0.4542665481567383, 0.4542660713195801]","[0.45701169967651367, 0.4579492211341858, 0.45357421040534973, 0.45576170086860657, 0.44951170682907104]","[0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625, 0.45426177978515625]",layer_normalisation,layer_normalisation
Churn,77416,18,0.8333333333333334,5000,2,0.0036,0.1111111111111111,2500.0,0.1646866992778942,0.7777777777777778,0.0,0.0633683820427783,5.589404883432625e-05,0.0252128567873437,1.0124260742518054,1.0107523897647317,2.173641971492831,17.323014222806133,"[0.4579525887966156, 0.45232856273651123, 0.4526405930519104, 0.45201635360717773, 0.45014089345932007]","[0.46126508712768555, 0.46126583218574524, 0.4612654149532318, 0.4612661302089691, 0.46126559376716614]","[0.4579514265060425, 0.4523264169692993, 0.4526386857032776, 0.45201370120048523, 0.4501390755176544]","[0.4612637758255005, 0.46126362681388855, 0.46126362681388855, 0.4612634479999542, 0.4612638056278229]","[0.45795392990112305, 0.452329158782959, 0.4526412785053253, 0.45201826095581055, 0.4501415193080902]","[0.4612656533718109, 0.4612678587436676, 0.4612675905227661, 0.46126797795295715, 0.46126672625541687]","[0.4579492211341858, 0.4523242115974426, 0.45263671875, 0.45201170444488525, 0.4501367211341858]","[0.4612617790699005, 0.4612617790699005, 0.4612617790699005, 0.4612617790699005, 0.4612617790699005]","[inf, inf, inf, inf, inf]","[inf, inf, inf, inf, inf]","[0.4581705629825592, 0.4525374472141266, 0.45284783840179443, 0.4522120952606201, 0.4503321051597595]","[0.4614771902561188, 0.46146032214164734, 0.46145889163017273, 0.46144789457321167, 0.46144068241119385]","[0.5684516429901123, 0.5649957656860352, 0.5651916265487671, 0.5648015141487122, 0.5636376142501831]","[0.5704753994941711, 0.5705117583274841, 0.5705509781837463, 0.5705183744430542, 0.5705795884132385]","[0.4579533338546753, 0.45232778787612915, 0.45263999700546265, 0.45201534032821655, 0.45014190673828125]","[0.46126577258110046, 0.46126508712768555, 0.4612647294998169, 0.4612652063369751, 0.461266428232193]","[0.4579492211341858, 0.4523242115974426, 0.45263671875, 0.45201170444488525, 0.4501367211341858]","[0.4612617790699005, 0.4612617790699005, 0.4612617790699005, 0.4612617790699005, 0.4612617790699005]",layer_normalisation,layer_normalisation
