dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,SMOTE_training_loss,SMOTE_testing_loss,prune_training_loss,prune_testing_loss,weight_decay_training_loss,weight_decay_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,weight_perturbation_training_loss,weight_perturbation_testing_loss,best_training_technique,best_testing_technique
Wine Quality Red,50019,11,1.0,110,4,10.0,0.3636363636363636,27.5,0.0833333333333333,0.7272727272727273,-0.4737597739289585,-1.019663159462371,-0.3061290803452818,0.6226568130026046,-1.3076382303231342,"[0.9554163217544556, 0.899136483669281, 0.939774215221405, 0.8817026615142822, 0.9645688533782959]","[1.1546157598495483, 1.1529814004898071, 1.114485740661621, 1.0955939292907715, 1.197008728981018]","[0.9245830178260803, 0.8997085690498352, 0.9542647004127502, 0.8824183344841003, 0.9684971570968628]","[1.1366230249404907, 1.1689612865447998, 1.16204035282135, 1.084599494934082, 1.170401692390442]","[0.9449837803840637, 0.9444845914840698, 1.0069807767868042, 0.9120989441871643, 0.9835608005523682]","[1.243933081626892, 1.1989190578460693, 1.1830962896347046, 1.062257170677185, 1.152989149093628]","[1.1151067018508911, 1.2436680793762207, 1.2865264415740967, 1.292964220046997, 0.997247576713562]","[1.142439842224121, 1.3345756530761719, 1.3345768451690674, 1.3345770835876465, 1.2382160425186157]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.382727026939392, 1.3878713846206665, 1.3907195329666138, 1.382061243057251, 1.3842567205429077]","[1.2584038972854614, 1.219822645187378, 1.2571061849594116, 1.2360872030258179, 1.2694799900054932]","[1.2633073329925537, 1.2742960453033447, 1.2723078727722168, 1.263383150100708, 1.2655658721923828]","[1.3567098379135132, 1.342092514038086, 1.3559248447418213, 1.3489341735839844, 1.3600084781646729]","[1.3583823442459106, 1.3638074398040771, 1.3612488508224487, 1.3593785762786865, 1.3589500188827515]","[0.9545944333076477, 0.9269639253616333, 0.9420416951179504, 0.8971220254898071, 0.9790567755699158]","[1.202620267868042, 1.1413307189941406, 1.1100257635116577, 1.080277442932129, 1.1544986963272095]","[1.1877514123916626, 1.3579541444778442, 1.2865256071090698, 1.3211332559585571, 1.3211332559585571]","[1.2622982263565063, 1.3345775604248047, 1.3345775604248047, 1.3345775604248047, 1.3345775604248047]",SMOTE,weight_normalisation
Wine Quality Red,3082,11,1.0,556,6,50.54545454545455,0.5454545454545454,92.66666666666669,0.0169491525423728,0.9090909090909092,-0.3456760869295596,-0.8830303865984337,-0.1254878811729544,0.7077416967685739,-1.457602532176281,"[1.290439248085022, 1.307693362236023, 1.3138184547424316, 1.296669602394104, 1.3296265602111816]","[1.496435284614563, 1.4651018381118774, 1.4672176837921143, 1.5025523900985718, 1.4891486167907715]","[1.272933840751648, 1.2900038957595825, 1.2967414855957031, 1.2824751138687134, 1.2696759700775146]","[1.4755842685699463, 1.4853265285491943, 1.5019577741622925, 1.5144774913787842, 1.4859570264816284]","[1.3516979217529297, 1.3251572847366333, 1.3264319896697998, 1.3204573392868042, 1.325011134147644]","[1.5106645822525024, 1.5073305368423462, 1.4852184057235718, 1.485321283340454, 1.5252448320388794]","[1.440797209739685, 1.3872712850570679, 1.4520580768585205, 1.6182427406311035, 1.636290192604065]","[1.4682409763336182, 1.4902809858322144, 1.5168107748031616, 1.6150238513946533, 1.650733232498169]","[-0.0, -0.0, -0.0, inf, -0.0]","[1.7870640754699707, 1.78877854347229, 1.7918635606765747, inf, 1.7929517030715942]","[1.3456732034683228, 1.3857202529907227, 1.3401730060577393, 1.3461840152740479, 1.3386799097061157]","[1.491304874420166, 1.4938794374465942, 1.4636727571487427, 1.4572309255599976, 1.454192876815796]","[1.761301875114441, 1.7621123790740967, 1.7615793943405151, 1.7615430355072021, 1.7615137100219727]","[1.7610089778900146, 1.7610371112823486, 1.7610135078430176, 1.7610105276107788, 1.7612813711166382]","[1.3075052499771118, 1.3045659065246582, 1.3079315423965454, 1.32232666015625, 1.3270183801651]","[1.5108095407485962, 1.464109182357788, 1.4594895839691162, 1.4937262535095215, 1.4936343431472778]","[1.6520425081253052, 1.6520426273345947, 1.6548595428466797, 1.6182396411895752, 1.6362886428833008]","[1.650734782218933, 1.650734782218933, 1.650734782218933, 1.615020513534546, 1.650734782218933]",batch_normalisation,prune
Wine Quality Red,88871,11,1.0,751,6,68.27272727272727,0.5454545454545454,125.16666666666669,0.018808777429467,0.9090909090909092,-0.2968600620023101,-0.8134075875083043,-0.0328457380646051,0.7431479997289475,-1.53243117068972,"[1.322522521018982, 1.341365933418274, 1.3555760383605957, 1.3455711603164673, 1.3539073467254639]","[1.4546042680740356, 1.4787261486053467, 1.4583849906921387, 1.467505693435669, 1.4470854997634888]","[1.2857171297073364, 1.3273258209228516, 1.306817650794983, 1.3270615339279175, 1.3278074264526367]","[1.4351222515106201, 1.4446841478347778, 1.4841066598892212, 1.5052480697631836, 1.509261131286621]","[1.3419419527053833, 1.3552249670028687, 1.3689560890197754, 1.360061764717102, 1.3595973253250122]","[1.4762911796569824, 1.461405873298645, 1.4628227949142456, 1.5040397644042969, 1.4473320245742798]","[1.6165063381195068, 1.4477739334106445, 1.4706850051879883, 1.4851100444793701, 1.495673656463623]","[1.619748592376709, 1.480691909790039, 1.5204206705093384, 1.4873157739639282, 1.509414553642273]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.795609474182129, 1.7919206619262695, 1.7910202741622925, 1.7958815097808838, 1.7897900342941284]","[1.3431735038757324, 1.3870354890823364, 1.3554513454437256, 1.3618096113204956, 1.3797067403793335]","[1.4569958448410034, 1.4649989604949951, 1.44293212890625, 1.4631787538528442, 1.4666121006011963]","[1.761317253112793, 1.7614299058914185, 1.7620487213134766, 1.7605055570602417, 1.7616009712219238]","[1.761268138885498, 1.7615245580673218, 1.7616877555847168, 1.7614854574203491, 1.7613717317581177]","[1.3307229280471802, 1.332787036895752, 1.341138243675232, 1.3615646362304688, 1.3430840969085693]","[1.4625380039215088, 1.4550156593322754, 1.4608098268508911, 1.4477986097335815, 1.4659315347671509]","[1.6498420238494873, 1.6331753730773926, 1.6685922145843506, 1.6060919761657715, 1.6269254684448242]","[1.6462410688400269, 1.6197509765625, 1.6462410688400269, 1.6197509765625, 1.6197509765625]",SMOTE,weight_normalisation
Wine Quality Red,30321,11,1.0,932,6,84.72727272727273,0.5454545454545454,155.33333333333334,0.0176767676767676,1.0,-0.2715386695371495,-0.6732196844601442,-0.0450253614043391,0.7622058087523188,-1.582564678516354,"[1.3105392456054688, 1.32622492313385, 1.318352460861206, 1.3636605739593506, 1.3424055576324463]","[1.4438666105270386, 1.4459295272827148, 1.455358862876892, 1.451428771018982, 1.4380863904953003]","[1.288373351097107, 1.3132466077804565, 1.2906781435012817, 1.3417643308639526, 1.2896779775619507]","[1.4606232643127441, 1.464362382888794, 1.4712480306625366, 1.4556304216384888, 1.4716287851333618]","[1.3419450521469116, 1.3475865125656128, 1.3944145441055298, 1.369783878326416, 1.3599934577941895]","[1.462030291557312, 1.4556750059127808, 1.458404779434204, 1.436266541481018, 1.4281375408172607]","[1.463069200515747, 1.3586846590042114, 1.4328664541244507, 1.3607226610183716, 1.615692377090454]","[1.4286384582519531, 1.4477803707122803, 1.4661202430725098, 1.4552106857299805, 1.6157373189926147]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7867262363433838, 1.7910221815109253, 1.7944225072860718, 1.793735146522522, 1.7919844388961792]","[1.364247441291809, 1.425770878791809, 1.3954362869262695, 1.4009556770324707, 1.371886968612671]","[1.4498851299285889, 1.46932053565979, 1.4554357528686523, 1.4577256441116333, 1.4508222341537476]","[1.762017846107483, 1.7610688209533691, 1.7608866691589355, 1.76200270652771, 1.7615193128585815]","[1.7608295679092407, 1.7608269453048706, 1.761387825012207, 1.760960340499878, 1.7608320713043213]","[1.3468056917190552, 1.3281817436218262, 1.3331921100616455, 1.3633226156234741, 1.3432451486587524]","[1.4477959871292114, 1.4481911659240723, 1.4369899034500122, 1.4719206094741821, 1.4458216428756714]","[1.6543302536010742, 1.652652382850647, 1.6241289377212524, 1.6660752296447754, 1.6543302536010742]","[1.6478699445724487, 1.6478699445724487, 1.6478699445724487, 1.6478699445724487, 1.6478699445724487]",SMOTE,baseline
Wine Quality Red,99952,11,1.0,1167,6,106.0909090909091,0.5454545454545454,194.5,0.0181818181818181,1.0,-0.2209270470609907,-0.5616340014240028,0.0085738636730531,0.8017751700117478,-1.7177190537579312,"[1.3403106927871704, 1.3046058416366577, 1.3258061408996582, 1.3401988744735718, 1.3445336818695068]","[1.4724410772323608, 1.4782135486602783, 1.5062856674194336, 1.5085930824279785, 1.4651479721069336]","[1.317900538444519, 1.307941198348999, 1.2896811962127686, 1.291372537612915, 1.3114293813705444]","[1.4777203798294067, 1.4780091047286987, 1.4930833578109741, 1.499895453453064, 1.5053510665893555]","[1.34989595413208, 1.3593156337738037, 1.3550362586975098, 1.359321117401123, 1.3504843711853027]","[1.478583812713623, 1.481270670890808, 1.4982047080993652, 1.507676362991333, 1.50679349899292]","[1.46585214138031, 1.4564733505249023, 1.4645129442214966, 1.51793372631073, 1.4693032503128052]","[1.4965896606445312, 1.4752923250198364, 1.5478688478469849, 1.5343657732009888, 1.5222268104553223]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7905592918395996, 1.792187213897705, 1.7916263341903687, 1.7886035442352295, 1.7909371852874756]","[1.3681440353393555, 1.3995260000228882, 1.3483489751815796, 1.3469468355178833, 1.362112283706665]","[1.4879019260406494, 1.5181739330291748, 1.4931354522705078, 1.507787823677063, 1.495367407798767]","[1.7614190578460693, 1.761526346206665, 1.7601752281188965, 1.761777639389038, 1.7627464532852173]","[1.7618019580841064, 1.761863112449646, 1.761874794960022, 1.7618775367736816, 1.7618147134780884]","[1.3341730833053589, 1.3352973461151123, 1.3296889066696167, 1.3386465311050415, 1.348337173461914]","[1.4717222452163696, 1.489241600036621, 1.5077252388000488, 1.5016469955444336, 1.463901400566101]","[1.6427878141403198, 1.6132969856262207, 1.6360852718353271, 1.6634045839309692, 1.6513563394546509]","[1.6504297256469727, 1.62051522731781, 1.6504297256469727, 1.6504297256469727, 1.6504297256469727]",SMOTE,baseline
White Wine Quality,46580,11,1.0,1889,4,171.72727272727272,0.36363636363636365,472.25,0.00425531914893617,0.9090909090909091,-0.1087434791736214,-0.26808247042046784,0.12674664307083683,0.8969604770322402,-1.8768859041344288,"[0.839627742767334, 0.832952618598938, 0.8321242332458496, 0.8262832760810852, 0.8330130577087402]","[0.9196338057518005, 0.9185124039649963, 0.9262212514877319, 0.9209599494934082, 0.9339532256126404]","[0.8156311511993408, 0.8082027435302734, 0.809816300868988, 0.8024141192436218, 0.8144142627716064]","[0.9382518529891968, 0.932248055934906, 0.930541455745697, 0.9192421436309814, 0.9206570386886597]","[0.8372153043746948, 0.8332440257072449, 0.8238168358802795, 0.8404592871665955, 0.8370731472969055]","[0.9257231950759888, 0.9135420322418213, 0.9225387573242188, 0.9222579598426819, 0.9168573617935181]","[1.11949622631073, 1.122493863105774, 1.1216669082641602, 1.1307651996612549, 0.9115793108940125]","[1.121975302696228, 1.121975302696228, 1.1219754219055176, 1.121975302696228, 0.9473750591278076]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.389304757118225, 1.3840912580490112, 1.3821654319763184, 1.3882347345352173, 1.3851388692855835]","[0.8417204022407532, 0.8312637209892273, 0.8349657654762268, 0.8353939652442932, 0.8340157866477966]","[0.9214047789573669, 0.9109091758728027, 0.9244039058685303, 0.9188501834869385, 0.9102774858474731]","[1.2988314628601074, 1.299870491027832, 1.299707055091858, 1.3036224842071533, 1.296057939529419]","[1.299859881401062, 1.299839973449707, 1.2998408079147339, 1.3000032901763916, 1.2999956607818604]","[0.8372085690498352, 0.8272364735603333, 0.8279967904090881, 0.8330110907554626, 0.8321873545646667]","[0.9119814038276672, 0.9326291084289551, 0.9255711436271667, 0.9257368445396423, 0.9300722479820251]","[1.381913423538208, 1.3755956888198853, 1.1216667890548706, 1.1307651996612549, 1.387175440788269]","[1.3785890340805054, 1.3785890340805054, 1.121975302696228, 1.121975302696228, 1.3785890340805054]",SMOTE,prune
White Wine Quality,53258,11,1.0,3936,5,357.8181818181818,0.45454545454545453,787.2,0.0732662192393736,0.9090909090909091,-0.11900570348476568,-0.33860759571411125,0.045841527186560156,0.8878027371781236,-2.3929004311833486,"[1.2751878499984741, 1.2747553586959839, 1.2701642513275146, 1.257858395576477, 1.2553880214691162]","[1.3436378240585327, 1.3530150651931763, 1.3409218788146973, 1.3503247499465942, 1.3610457181930542]","[1.2373991012573242, 1.2633883953094482, 1.2565703392028809, 1.23843514919281, 1.2216016054153442]","[1.3537473678588867, 1.3536615371704102, 1.3474557399749756, 1.3609051704406738, 1.3840467929840088]","[1.2943217754364014, 1.3061612844467163, 1.297774076461792, 1.2871307134628296, 1.2915681600570679]","[1.3408311605453491, 1.3478480577468872, 1.3450454473495483, 1.3422259092330933, 1.3532931804656982]","[1.3096455335617065, 1.4445469379425049, 1.4564611911773682, 1.4435309171676636, 1.4542560577392578]","[1.3320084810256958, 1.4505181312561035, 1.4505181312561035, 1.4505091905593872, 1.4505170583724976]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.611647367477417, 1.610832691192627, 1.6070884466171265, 1.607479214668274, 1.606956124305725]","[1.3857338428497314, 1.3080596923828125, 1.3153682947158813, 1.3009214401245117, 1.2898993492126465]","[1.3905479907989502, 1.3425025939941406, 1.3537671566009521, 1.3372167348861694, 1.3406628370285034]","[1.5810402631759644, 1.579441785812378, 1.5812016725540161, 1.5789282321929932, 1.5806950330734253]","[1.5803102254867554, 1.580336332321167, 1.580328345298767, 1.580313801765442, 1.580312728881836]","[1.2654310464859009, 1.2797585725784302, 1.274423599243164, 1.2638188600540161, 1.2595354318618774]","[1.3387829065322876, 1.3547512292861938, 1.3464820384979248, 1.3431071043014526, 1.3487212657928467]","[1.4540780782699585, 1.614919900894165, 1.4564608335494995, 1.4435384273529053, 1.4542570114135742]","[1.4505176544189453, 1.6066092252731323, 1.4505176544189453, 1.4505176544189453, 1.4505176544189453]",SMOTE,dropout
White Wine Quality,39628,11,1.0,3141,5,285.54545454545456,0.45454545454545453,628.2,0.002796420581655481,1.0,-0.13479192719243252,-0.36284361116497427,-0.02956358447454444,0.873897727125564,-1.8545131484189623,"[1.12223219871521, 1.1313048601150513, 1.1228575706481934, 1.1238080263137817, 1.1208432912826538]","[1.2224501371383667, 1.2149677276611328, 1.2287794351577759, 1.215156078338623, 1.229736566543579]","[1.1105238199234009, 1.1161527633666992, 1.1281119585037231, 1.1017290353775024, 1.1119736433029175]","[1.2439031600952148, 1.2158735990524292, 1.2299262285232544, 1.2172300815582275, 1.2298563718795776]","[1.1530776023864746, 1.1526316404342651, 1.1534544229507446, 1.1491738557815552, 1.1546761989593506]","[1.221925973892212, 1.2070800065994263, 1.2277659177780151, 1.217045545578003, 1.2478984594345093]","[1.242998480796814, 1.3269333839416504, 1.3456287384033203, 1.3331915140151978, 1.3356788158416748]","[1.2598460912704468, 1.3356754779815674, 1.3356753587722778, 1.3356757164001465, 1.335675597190857]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.6084630489349365, 1.6104742288589478, 1.6140315532684326, 1.6104475259780884, 1.608580470085144]","[1.1382346153259277, 1.1491670608520508, 1.1908206939697266, 1.1424381732940674, 1.1480947732925415]","[1.221510648727417, 1.2228528261184692, 1.244084119796753, 1.2303121089935303, 1.2262605428695679]","[1.540513277053833, 1.5368735790252686, 1.5443971157073975, 1.5390106439590454, 1.5403977632522583]","[1.5403989553451538, 1.5406467914581299, 1.5406606197357178, 1.5404016971588135, 1.540395975112915]","[1.124921441078186, 1.126158356666565, 1.1062761545181274, 1.1057761907577515, 1.1231517791748047]","[1.211348056793213, 1.2241560220718384, 1.2284858226776123, 1.2177306413650513, 1.2240617275238037]","[1.336390495300293, 1.5414676666259766, 1.3456286191940308, 1.33319091796875, 1.3356783390045166]","[1.3356751203536987, 1.5312236547470093, 1.3356751203536987, 1.3356751203536987, 1.3356751203536987]",SMOTE,weight_normalisation
White Wine Quality,19176,11,1.0,3808,6,346.1818181818182,0.5454545454545454,634.6666666666666,0.002796420581655481,0.9090909090909091,-0.1107515839490754,-0.2822359468081439,0.05881865164505681,0.8951610936947203,-2.3965754142404196,"[1.3932337760925293, 1.3817106485366821, 1.386785626411438, 1.405338168144226, 1.4024325609207153]","[1.4664217233657837, 1.4848623275756836, 1.4741909503936768, 1.4757778644561768, 1.4788382053375244]","[1.4081518650054932, 1.4102312326431274, 1.3723268508911133, 1.3821532726287842, 1.423933744430542]","[1.4926409721374512, 1.5034695863723755, 1.4815804958343506, 1.4820255041122437, 1.507645606994629]","[1.4434722661972046, 1.437940001487732, 1.4161309003829956, 1.4383635520935059, 1.4396196603775024]","[1.481627345085144, 1.4671717882156372, 1.4634449481964111, 1.459750771522522, 1.4762439727783203]","[1.5784859657287598, 1.5351835489273071, 1.563083291053772, 1.5770353078842163, 1.5774457454681396]","[1.5737766027450562, 1.5383487939834595, 1.5737760066986084, 1.5737762451171875, 1.5737764835357666]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.7906465530395508, 1.7879401445388794, 1.7890008687973022, 1.7898820638656616, 1.7886072397232056]","[1.4261606931686401, 1.6044180393218994, 1.4028128385543823, 1.459863305091858, 1.4164782762527466]","[1.470154881477356, 1.5712120532989502, 1.469686508178711, 1.4802937507629395, 1.4847087860107422]","[1.7603305578231812, 1.7597891092300415, 1.7578245401382446, 1.760143518447876, 1.7601410150527954]","[1.7596073150634766, 1.7596040964126587, 1.7597241401672363, 1.7596253156661987, 1.7596025466918945]","[1.3796277046203613, 1.4796711206436157, 1.385640263557434, 1.418872356414795, 1.3994072675704956]","[1.477198600769043, 1.495219111442566, 1.490403175354004, 1.4742072820663452, 1.4769659042358398]","[1.5784852504730225, 1.5745726823806763, 1.5630831718444824, 1.577034592628479, 1.7305022478103638]","[1.5737756490707397, 1.5737756490707397, 1.5737756490707397, 1.5737756490707397, 1.7351930141448975]",SMOTE,dropout
White Wine Quality,88920,11,1.0,3805,4,345.90909090909093,0.36363636363636365,951.25,0.08557046979865772,1.0,-0.11266963203675769,-0.29944830879990886,0.034271441886455305,0.8934457772264017,-2.3461114585545255,"[1.087387204170227, 1.0686262845993042, 1.069042444229126, 1.098249077796936, 1.0874499082565308]","[1.187962532043457, 1.191969394683838, 1.197454571723938, 1.20624840259552, 1.1929453611373901]","[1.1095036268234253, 1.10592520236969, 1.1050584316253662, 1.1048694849014282, 1.0740283727645874]","[1.203222393989563, 1.1937189102172852, 1.2085849046707153, 1.207111120223999, 1.2004414796829224]","[1.1111507415771484, 1.0942835807800293, 1.1169910430908203, 1.109958529472351, 1.1203186511993408]","[1.185951590538025, 1.1779755353927612, 1.1909513473510742, 1.2114218473434448, 1.1789882183074951]","[1.1769373416900635, 1.268513560295105, 1.275495171546936, 1.2713885307312012, 1.10554838180542]","[1.2000154256820679, 1.2745476961135864, 1.2745479345321655, 1.274548053741455, 1.2078075408935547]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.3891128301620483, 1.3863263130187988, 1.385393738746643, 1.3845261335372925, 1.3868788480758667]","[1.1496127843856812, 1.171348214149475, 1.0996060371398926, 1.1880552768707275, 1.1277207136154175]","[1.2045224905014038, 1.2116825580596924, 1.195516586303711, 1.2101898193359375, 1.1989316940307617]","[1.3564165830612183, 1.3555736541748047, 1.3569912910461426, 1.3561195135116577, 1.3575572967529297]","[1.3567783832550049, 1.3568861484527588, 1.356780767440796, 1.356789231300354, 1.3568259477615356]","[1.0758370161056519, 1.0626680850982666, 1.0742942094802856, 1.1038349866867065, 1.0866248607635498]","[1.1823722124099731, 1.1777912378311157, 1.200939416885376, 1.2025210857391357, 1.193594217300415]","[1.2734425067901611, 1.4385349750518799, 1.2754958868026733, 1.271389126777649, 1.432913064956665]","[1.2745487689971924, 1.4348641633987427, 1.2745487689971924, 1.2745487689971924, 1.4348641633987427]",SMOTE,dropout
White Wine Quality,61628,10,1.0,3961,7,396.1,0.7,565.8571428571429,0.002796420581655481,0.9,-0.10478275976906111,-0.3424125137372862,0.04472470487640014,0.9005201305396614,-2.786212110906329,"[1.5156331062316895, 1.5217430591583252, 1.530743956565857, 1.5428240299224854, 1.5193136930465698]","[1.6493887901306152, 1.6358288526535034, 1.6283596754074097, 1.6367859840393066, 1.6418458223342896]","[1.490652322769165, 1.513071894645691, 1.4975757598876953, 1.5116465091705322, 1.506457805633545]","[1.6610349416732788, 1.6349411010742188, 1.6334089040756226, 1.648151159286499, 1.651276707649231]","[1.5551207065582275, 1.5585006475448608, 1.5692507028579712, 1.5772418975830078, 1.5610517263412476]","[1.6380456686019897, 1.6339032649993896, 1.6371827125549316, 1.6382149457931519, 1.6446282863616943]","[1.7080434560775757, 1.6188222169876099, 1.7175143957138062, 1.646687388420105, 1.7243974208831787]","[1.7139729261398315, 1.6434272527694702, 1.7139729261398315, 1.661138653755188, 1.713973045349121]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9473590850830078, 1.9434295892715454, 1.9455541372299194, 1.9464571475982666, 1.9476909637451172]","[1.562440037727356, 1.5494911670684814, 1.5884798765182495, 1.5776230096817017, 1.5491268634796143]","[1.6389272212982178, 1.6315243244171143, 1.6422019004821777, 1.6500356197357178, 1.6459760665893555]","[1.9201669692993164, 1.919999361038208, 1.9211710691452026, 1.9208381175994873, 1.9223010540008545]","[1.9209516048431396, 1.920949101448059, 1.9209458827972412, 1.9209507703781128, 1.9209918975830078]","[1.5180695056915283, 1.5340125560760498, 1.5301377773284912, 1.5385266542434692, 1.521591067314148]","[1.6461275815963745, 1.6347914934158325, 1.6374428272247314, 1.6309471130371094, 1.6441088914871216]","[1.7080425024032593, 1.7084370851516724, 1.7175136804580688, 1.711773157119751, 1.7243964672088623]","[1.7139718532562256, 1.7139718532562256, 1.7139718532562256, 1.7139718532562256, 1.7139718532562256]",SMOTE,dropout
White Wine Quality,94122,7,1.0,3961,7,565.8571428571429,1.0,565.8571428571429,0.002796420581655481,0.8571428571428571,-0.12046333486235923,-0.3424125137372862,0.04472470487640014,0.8865095907456684,-3.219575592707918,"[1.5493967533111572, 1.5767407417297363, 1.5650173425674438, 1.564424753189087, 1.5440186262130737]","[1.6679669618606567, 1.6657609939575195, 1.6686625480651855, 1.670547604560852, 1.670426607131958]","[1.5398952960968018, 1.5500370264053345, 1.5283935070037842, 1.5427957773208618, 1.5387401580810547]","[1.6664390563964844, 1.6674256324768066, 1.6714845895767212, 1.6723031997680664, 1.6718090772628784]","[1.5942914485931396, 1.608765721321106, 1.6043754816055298, 1.6060881614685059, 1.6038475036621094]","[1.6642653942108154, 1.6423404216766357, 1.6598501205444336, 1.6557118892669678, 1.6720467805862427]","[1.7143573760986328, 1.6282638311386108, 1.5967204570770264, 1.7117741107940674, 1.7094074487686157]","[1.7139729261398315, 1.6596721410751343, 1.6719889640808105, 1.7139729261398315, 1.713973045349121]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9453771114349365, 1.9487371444702148, 1.9432528018951416, 1.9457826614379883, 1.9444918632507324]","[1.6132296323776245, 1.6092171669006348, 1.658603549003601, 1.5932148694992065, 1.615401268005371]","[1.6661560535430908, 1.643898606300354, 1.683833122253418, 1.656089186668396, 1.6543328762054443]","[1.9207117557525635, 1.9215075969696045, 1.9212769269943237, 1.9207792282104492, 1.920288324356079]","[1.9209380149841309, 1.9209345579147339, 1.920933723449707, 1.920947551727295, 1.9209377765655518]","[1.5446792840957642, 1.605784296989441, 1.5761382579803467, 1.5546274185180664, 1.5758532285690308]","[1.6712085008621216, 1.6650302410125732, 1.6555466651916504, 1.6601558923721313, 1.6709094047546387]","[1.8619493246078491, 1.717908263206482, 1.7167243957519531, 1.7117730379104614, 1.7094063758850098]","[1.8690789937973022, 1.7139718532562256, 1.7139718532562256, 1.7139718532562256, 1.7139718532562256]",SMOTE,dropout
White Wine Quality,7940,8,1.0,3961,7,495.125,0.875,565.8571428571429,0.002796420581655481,0.875,-0.13789555981864512,-0.3424125137372862,0.04472470487640014,0.8711896742021717,-2.6966122292102486,"[1.5256487131118774, 1.579622507095337, 1.5506070852279663, 1.5645283460617065, 1.5588678121566772]","[1.6745402812957764, 1.6811078786849976, 1.6829413175582886, 1.672958493232727, 1.7034307718276978]","[1.5331127643585205, 1.518531084060669, 1.546724796295166, 1.5456697940826416, 1.5292179584503174]","[1.6780896186828613, 1.6894104480743408, 1.6772716045379639, 1.6778184175491333, 1.6848843097686768]","[1.5830862522125244, 1.5829843282699585, 1.5891742706298828, 1.5832500457763672, 1.5878634452819824]","[1.6795064210891724, 1.6853303909301758, 1.6915616989135742, 1.6613529920578003, 1.6725184917449951]","[1.5933983325958252, 1.6633541584014893, 1.7167255878448486, 1.7090128660202026, 1.5897741317749023]","[1.685512900352478, 1.6914564371109009, 1.7139729261398315, 1.713972806930542, 1.684995174407959]","[-0.0, -0.0, -0.0, -0.0, -0.0]","[1.9454456567764282, 1.9460792541503906, 1.9448697566986084, 1.9436681270599365, 1.9450868368148804]","[1.5789250135421753, 1.6377873420715332, 1.579691767692566, 1.5888538360595703, 1.5776221752166748]","[1.687359094619751, 1.6823229789733887, 1.6794513463974, 1.6911684274673462, 1.6890795230865479]","[1.9206851720809937, 1.9212307929992676, 1.9213459491729736, 1.9203200340270996, 1.9209867715835571]","[1.9209325313568115, 1.9209363460540771, 1.920932650566101, 1.9209425449371338, 1.9209388494491577]","[1.5498943328857422, 1.5315496921539307, 1.5605623722076416, 1.5498298406600952, 1.5331951379776]","[1.6868895292282104, 1.6827465295791626, 1.6801214218139648, 1.6788461208343506, 1.687400221824646]","[1.7115941047668457, 1.7171189785003662, 1.7167243957519531, 1.7090119123458862, 1.715718150138855]","[1.7139718532562256, 1.7139718532562256, 1.7139718532562256, 1.7139718532562256, 1.7139718532562256]",SMOTE,dropout
