dataset_name,seed,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,baseline_training_loss,baseline_testing_loss,batch_normalisation_training_loss,batch_normalisation_testing_loss,dropout_training_loss,dropout_testing_loss,layer_normalisation_training_loss,layer_normalisation_testing_loss,prune_training_loss,prune_testing_loss,weight_normalisation_training_loss,weight_normalisation_testing_loss,best_training_technique,best_testing_technique,subset_type
Liver Cirrhosis,65905,18.0,0.6111111111111112,134.0,3.0,7.444444444444445,0.1666666666666666,44.66666666666666,0.5357142857142857,0.5555555555555556,0.037229817054348,0.0,0.1169017182443752,1.0379315277969572,0.5928724563405507,"[0.5944701433181763, 0.7576119899749756, 0.766667366027832, 0.7761749625205994, 0.786068856716156]","[1.0242438316345215, 1.0673176050186157, 1.0157166719436646, 1.0186936855316162, 1.000897765159607]","[0.5751485824584961, 0.610566258430481, 0.5865611433982849, 0.621532678604126, 0.5633642077445984]","[1.0788547992706299, 1.112855315208435, 0.9656422138214111, 1.0724453926086426, 1.126033902168274]","[0.8443359732627869, 0.8279808759689331, 0.8385658860206604, 0.8739742636680603, 1.058021903038025]","[1.0236916542053223, 1.057674765586853, 1.0106195211410522, 1.021286129951477, 1.0607353448867798]","[1.1129255294799805, 1.139679193496704, 1.0979562997817993, 1.1328340768814087, 1.121185302734375]","[1.1191678047180176, 1.1440364122390747, 1.1440373659133911, 1.1440311670303345, 1.1440070867538452]","[1.076801061630249, 1.070275902748108, 1.0597904920578003, 1.0590870380401611, 1.0731371641159058]","[1.0715737342834473, 1.0703712701797485, 1.0752440690994263, 1.0694764852523804, 1.0750352144241333]","[0.5667842030525208, 0.6889644265174866, 0.6313279867172241, 0.7459310293197632, 0.906436562538147]","[1.0191422700881958, 1.094429850578308, 0.9011183977127075, 1.013669490814209, 0.8956719636917114]",batch_normalisation,weight_normalisation,
Liver Cirrhosis,56697,18.0,0.6111111111111112,152.0,3.0,8.444444444444445,0.1666666666666666,50.66666666666666,0.53125,0.5555555555555556,0.0293809063438319,0.0,0.1163450099319856,1.0298167835225691,1.01726175218403,"[0.6345033645629883, 0.7087897658348083, 0.6872456073760986, 0.7711849808692932, 0.853699803352356]","[1.0144857168197632, 1.0600553750991821, 1.0405781269073486, 0.9807063937187195, 0.9946892857551575]","[0.5828786492347717, 0.6339776515960693, 0.5825427770614624, 0.5725466012954712, 0.5919321179389954]","[1.0495885610580444, 0.945298969745636, 1.050417184829712, 1.013875961303711, 1.0387221574783325]","[0.8034769892692566, 0.8117147088050842, 0.8120878338813782, 0.8293994069099426, 0.878160297870636]","[1.0225657224655151, 1.0689113140106201, 0.9840317964553833, 1.083391785621643, 1.061218023300171]","[0.8743981122970581, 1.0978350639343262, 1.118390679359436, 0.7989187240600586, 1.1489200592041016]","[1.0257478952407837, 1.1320881843566895, 1.1320103406906128, 0.9963957667350769, 1.131697416305542]","[1.0823849439620972, 1.0518252849578857, 1.0640841722488403, 1.06045663356781, 1.0800045728683472]","[1.073049545288086, 1.0701478719711304, 1.0697810649871826, 1.069372534751892, 1.0719101428985596]","[0.6051082015037537, 0.7791580557823181, 0.6457070708274841, 0.7568247318267822, 0.6962511539459229]","[1.0302079916000366, 1.0703967809677124, 1.0414221286773682, 0.9762288331985474, 1.064587116241455]",batch_normalisation,baseline,
Liver Cirrhosis,21958,18.0,0.6111111111111112,191.0,3.0,10.61111111111111,0.1666666666666666,63.66666666666666,0.5375,0.5,0.0340895638845375,0.0,0.0921304591904856,1.0346772722940614,0.7403080475740236,"[0.7622404098510742, 0.837007462978363, 0.84046870470047, 0.9324385523796082, 0.8406385183334351]","[1.0200433731079102, 1.047391414642334, 0.9714279174804688, 1.079796552658081, 1.0234758853912354]","[0.5784023404121399, 0.6100418567657471, 0.6007049679756165, 0.5936779379844666, 0.6093719601631165]","[1.0055545568466187, 1.0678176879882812, 0.8789346218109131, 1.0101408958435059, 1.0195602178573608]","[1.0645654201507568, 0.8668748140335083, 0.856468677520752, 0.8214776515960693, 0.8608619570732117]","[1.0693203210830688, 1.0132558345794678, 1.024635910987854, 1.01665198802948, 1.0128629207611084]","[1.1134278774261475, 0.7498403191566467, 1.1413062810897827, 0.8711622357368469, 0.886803150177002]","[1.1411880254745483, 0.9938399791717529, 1.140893816947937, 1.1067571640014648, 1.0638576745986938]","[1.0675479173660278, 1.0697559118270874, 1.0696748495101929, 1.0703375339508057, 1.0641956329345703]","[1.0751882791519165, 1.0741745233535767, 1.0728579759597778, 1.0734248161315918, 1.072652816772461]","[0.7881957292556763, 0.6438403129577637, 0.796926736831665, 0.7683347463607788, 0.8641245365142822]","[1.033400297164917, 1.0316509008407593, 0.9802395105361938, 1.0153121948242188, 1.0280879735946655]",batch_normalisation,batch_normalisation,
Liver Cirrhosis,11162,18.0,0.6111111111111112,244.0,4.0,13.555555555555555,0.2222222222222222,61.0,0.1122448979591836,0.5555555555555556,0.0421300690937343,0.0,0.147364448310202,1.0430301359126857,0.5855190884283372,"[1.053295612335205, 1.0660604238510132, 1.0384658575057983, 1.0614267587661743, 1.0513403415679932]","[1.238726019859314, 1.18891441822052, 1.3234477043151855, 1.1845982074737549, 1.2204610109329224]","[1.1039764881134033, 1.0411641597747803, 0.8324160575866699, 0.8868421912193298, 0.9073811173439026]","[1.3282145261764526, 1.2276140451431274, 1.3860716819763184, 1.2617636919021606, 1.3548381328582764]","[1.0740307569503784, 1.2087641954421997, 1.1095306873321533, 1.0907388925552368, 1.1512023210525513]","[1.201995611190796, 1.222969651222229, 1.321348786354065, 1.1326559782028198, 1.2057693004608154]","[1.3526337146759033, 1.3334112167358398, 1.3334120512008667, 1.053979516029358, 1.339766263961792]","[1.335498571395874, 1.3355040550231934, 1.3355048894882202, 1.1424310207366943, 1.3354554176330566]","[1.3044769763946533, 1.3003946542739868, 1.2935432195663452, 1.3004097938537598, 1.2994111776351929]","[1.2928590774536133, 1.2957079410552979, 1.2924031019210815, 1.2935099601745605, 1.2936702966690063]","[1.042927861213684, 1.0914899110794067, 1.0343652963638306, 1.0573827028274536, 1.0584467649459839]","[1.187602162361145, 1.191341757774353, 1.3202234506607056, 1.176185131072998, 1.2327301502227783]",SMOTE,dropout,
Liver Cirrhosis,57953,18.0,0.6111111111111112,267.0,4.0,14.833333333333334,0.2222222222222222,66.75,0.1121495327102803,0.5,0.0518221458189942,0.0022332801604879,0.1400116969368475,1.0531884118926496,0.2890277697670564,"[1.070111632347107, 1.016420841217041, 1.013985514640808, 1.0181145668029785, 1.0526834726333618]","[1.1843187808990479, 1.1436402797698975, 1.1509097814559937, 1.1173094511032104, 1.179960012435913]","[0.8869031071662903, 1.016945719718933, 0.9938765168190002, 0.8943238854408264, 0.8676275014877319]","[1.1706818342208862, 1.168059229850769, 1.152543067932129, 1.2415677309036255, 1.1287813186645508]","[1.097199559211731, 1.100844144821167, 1.1551613807678223, 1.0590206384658813, 1.0847152471542358]","[1.1621837615966797, 1.1294541358947754, 1.1548562049865723, 1.1820858716964722, 1.1765375137329102]","[1.337785243988037, 1.33186936378479, 1.3083736896514893, 1.0849117040634155, 0.8201274275779724]","[1.3362600803375244, 1.33622145652771, 1.336260199546814, 1.177344799041748, 1.2078030109405518]","[1.3018972873687744, 1.2921462059020996, 1.2879647016525269, 1.3034982681274414, 1.3004950284957886]","[1.2981024980545044, 1.2966099977493286, 1.3010293245315552, 1.3032892942428589, 1.298723816871643]","[1.0477309226989746, 1.0340688228607178, 1.0157365798950195, 1.0304838418960571, 1.013162612915039]","[1.1778788566589355, 1.1591882705688477, 1.1523704528808594, 1.1483973264694214, 1.175074577331543]",SMOTE,baseline,
Mushroom,56276,22.0,0.0,3564.0,2.0,162.0,0.0909090909090909,1782.0,0.010204081632653,0.0,0.0231058030221649,0.0,0.0564651742788733,1.0233748099671496,-0.8889197303207449,"[0.3224729299545288, 0.3246610760688782, 0.32290738821029663, 0.32334569096565247, 0.32378411293029785]","[0.323079913854599, 0.323079913854599, 0.3230798840522766, 0.3230799436569214, 0.3230799436569214]","[0.3224748969078064, 0.32466229796409607, 0.32290878891944885, 0.32334691286087036, 0.3237857520580292]","[0.323081910610199, 0.32308146357536316, 0.32308143377304077, 0.32308119535446167, 0.3230816423892975]","[0.32247334718704224, 0.32466134428977966, 0.3229079246520996, 0.3233458697795868, 0.3237844705581665]","[0.323080450296402, 0.32307976484298706, 0.3230803906917572, 0.32308050990104675, 0.3230801522731781]","[0.32247230410575867, 0.3246602714061737, 0.32290664315223694, 0.32334503531455994, 0.3237834572792053]","[0.3230794072151184, 0.3230794072151184, 0.3230794072151184, 0.3230794072151184, 0.3230794072151184]","[0.3225567042827606, 0.32475510239601135, 0.3229864835739136, 0.323436975479126, 0.3238673210144043]","[0.3231580853462219, 0.32317042350769043, 0.32315343618392944, 0.3231693506240845, 0.3231595754623413]","[0.32247310876846313, 0.3246608376502991, 0.32290729880332947, 0.3233456611633301, 0.3237841725349426]","[0.323079913854599, 0.3230798840522766, 0.323079913854599, 0.3230799734592438, 0.323079913854599]",layer_normalisation,layer_normalisation,
Mushroom,22706,22.0,0.0,7724.0,8.0,351.09090909090907,0.3636363636363636,965.5,0.010204081632653,0.0,0.2919043305721157,0.0,0.6512399910884226,1.3389749125476862,-0.7688335061842175,"[1.8178082704544067, 1.5346347093582153, 1.8186174631118774, 1.5311228036880493, 1.5356894731521606]","[1.8170509338378906, 1.5355128049850464, 1.8170509338378906, 1.5293816328048706, 1.5349793434143066]","[1.4780746698379517, 1.476014256477356, 1.4322192668914795, 1.4792206287384033, 1.4779536724090576]","[1.477239727973938, 1.477806806564331, 1.433129072189331, 1.4771028757095337, 1.47731351852417]","[1.8178082704544067, 1.4291975498199463, 1.4262185096740723, 1.4301239252090454, 1.4338182210922241]","[1.8170509338378906, 1.4274299144744873, 1.427473545074463, 1.4277817010879517, 1.4302983283996582]","[1.817808985710144, 1.8220574855804443, 1.818617820739746, 1.815178632736206, 1.8128443956375122]","[1.8170515298843384, 1.8170515298843384, 1.8170514106750488, 1.8170511722564697, 1.8170511722564697]","[1.5042963027954102, 1.5336297750473022, 1.4803409576416016, 1.5059573650360107, 1.5046242475509644]","[1.5042868852615356, 1.534538984298706, 1.479813575744629, 1.5042130947113037, 1.5041694641113281]","[1.4265605211257935, 1.5319499969482422, 1.5339381694793701, 1.8151782751083374, 1.4281401634216309]","[1.4274259805679321, 1.5326857566833496, 1.5328733921051025, 1.8170509338378906, 1.4274122714996338]",batch_normalisation,batch_normalisation,
Mushroom,26206,22.0,0.0,3620.0,6.0,164.54545454545453,0.2727272727272727,603.3333333333334,0.0166666666666666,0.0,0.3112948082897798,0.0,0.752857363601946,1.3651916316764288,-0.8199702908161255,"[1.4473060369491577, 1.4402263164520264, 1.4549002647399902, 1.4492896795272827, 1.4428157806396484]","[1.4469075202941895, 1.4469075202941895, 1.4469074010849, 1.4469075202941895, 1.4469074010849]","[1.2744475603103638, 1.2118334770202637, 1.2050106525421143, 1.2803539037704468, 1.206159234046936]","[1.268976092338562, 1.2115856409072876, 1.2024352550506592, 1.27809476852417, 1.2115647792816162]","[1.4473062753677368, 1.4402265548706055, 1.454900860786438, 1.4492902755737305, 1.442816138267517]","[1.4469077587127686, 1.4469082355499268, 1.4469074010849, 1.4469072818756104, 1.446907877922058]","[1.447306513786316, 1.4402265548706055, 1.454900860786438, 1.4492902755737305, 1.4428162574768066]","[1.4469082355499268, 1.446907877922058, 1.4469082355499268, 1.4469082355499268, 1.4469082355499268]","[1.4473906755447388, 1.4403184652328491, 1.4549864530563354, 1.4493597745895386, 1.4429160356521606]","[1.4469895362854004, 1.4469916820526123, 1.4469904899597168, 1.446973443031311, 1.4469996690750122]","[1.4473059177398682, 1.4402260780334473, 1.4549002647399902, 1.4492896795272827, 1.4428157806396484]","[1.4469075202941895, 1.4469075202941895, 1.4469074010849, 1.4469074010849, 1.4469075202941895]",batch_normalisation,batch_normalisation,
Mushroom,74213,22.0,0.0,5964.0,8.0,271.09090909090907,0.3636363636363636,745.5,0.010204081632653,0.0,0.2711680382268211,0.0,0.656097013353153,1.311495433236463,-0.7651401804060655,"[1.6838618516921997, 1.5780808925628662, 1.682183027267456, 1.57581627368927, 1.680349349975586]","[1.6822234392166138, 1.5854700803756714, 1.682223916053772, 1.5801969766616821, 1.682223916053772]","[1.4869420528411865, 1.4213769435882568, 1.5707579851150513, 1.415514588356018, 1.455478549003601]","[1.5532970428466797, 1.463104248046875, 1.592714548110962, 1.4672540426254272, 1.4847065210342407]","[1.6838626861572266, 1.6829686164855957, 1.6821770668029785, 1.683230996131897, 1.6803489923477173]","[1.682223916053772, 1.6822245121002197, 1.6822079420089722, 1.6822240352630615, 1.6822246313095093]","[1.6838630437850952, 1.6829696893692017, 1.6821837425231934, 1.6832317113876343, 1.680349349975586]","[1.6822245121002197, 1.6822245121002197, 1.6822243928909302, 1.6822245121002197, 1.6822240352630615]","[1.580176591873169, 1.5773333311080933, 1.5753564834594727, 1.57695734500885, 1.57642662525177]","[1.5775765180587769, 1.5780922174453735, 1.5775419473648071, 1.578099250793457, 1.5778871774673462]","[1.5801399946212769, 1.5774754285812378, 1.6821824312210083, 1.683230996131897, 1.680349349975586]","[1.5791640281677246, 1.5782113075256348, 1.6822232007980347, 1.682223916053772, 1.6822237968444824]",batch_normalisation,batch_normalisation,
Mushroom,41121,22.0,0.0,6536.0,5.0,297.09090909090907,0.2272727272727272,1307.2,0.0544217687074829,0.0,0.2251906420104029,0.0,0.5993138819926717,1.2525614842710426,-0.7779198470211021,"[1.5753251314163208, 0.904835045337677, 0.9048347473144531, 0.9048356413841248, 0.9048354029655457]","[1.5745574235916138, 0.904837429523468, 0.9048363566398621, 0.9048367142677307, 0.9048427939414978]","[0.9971388578414917, 0.9401973485946655, 1.367290735244751, 1.3657459020614624, 0.9048378467559814]","[0.9897007942199707, 0.941798985004425, 1.365077257156372, 1.365077257156372, 0.9048373699188232]","[1.3641821146011353, 1.3653777837753296, 0.912528932094574, 1.3657459020614624, 1.5756431818008423]","[1.365077257156372, 1.365077257156372, 0.9127111434936523, 1.365077257156372, 1.5745574235916138]","[1.3641823530197144, 1.3653782606124878, 1.36729097366333, 1.3657461404800415, 1.362640619277954]","[1.3650774955749512, 1.3650778532028198, 1.3650774955749512, 1.3650774955749512, 1.365079641342163]","[0.9958775043487549, 0.9949035048484802, 0.9645706415176392, 0.9689072370529175, 0.9933643937110901]","[0.9961636662483215, 0.9949337244033813, 0.9662061333656311, 0.9667359590530396, 0.9955847859382629]","[1.3641821146011353, 1.3653777837753296, 1.367290735244751, 0.904835045337677, 1.362637996673584]","[1.365077257156372, 1.365077257156372, 1.365077257156372, 0.9048410058021545, 1.365077257156372]",prune,prune,
Mushroom,56420,20.0,0.0,8124.0,9.0,406.2,0.45,902.6666666666666,0.010204081632653,0.0,0.3183641651317854,0.0209398332964979,0.6598973310110031,1.3748768522832255,-0.747506823996843,"[1.5651509761810303, 1.940137267112732, 1.9318664073944092, 1.9378288984298706, 1.9398359060287476]","[1.5643647909164429, 1.937489628791809, 1.937489628791809, 1.93748939037323, 1.937489628791809]","[1.596774697303772, 1.5698729753494263, 1.5932128429412842, 1.5883944034576416, 1.9982995986938477]","[1.5971646308898926, 1.5670362710952759, 1.5971759557724, 1.5961511135101318, 2.0014922618865967]","[1.5654264688491821, 1.5688284635543823, 1.5584230422973633, 1.5636972188949585, 1.562769889831543]","[1.5668865442276, 1.5672262907028198, 1.5700242519378662, 1.5632379055023193, 1.5649555921554565]","[1.9389835596084595, 1.9401379823684692, 1.9318671226501465, 1.9378294944763184, 1.939836025238037]","[1.9374897480010986, 1.9374901056289673, 1.9374901056289673, 1.9374897480010986, 1.9374901056289673]","[1.6691837310791016, 1.6762105226516724, 1.6629295349121094, 1.6420491933822632, 1.6679195165634155]","[1.6695612668991089, 1.669773817062378, 1.6675398349761963, 1.6415342092514038, 1.6693120002746582]","[1.9389832019805908, 1.5632139444351196, 1.9318664073944092, 1.9378292560577393, 1.9398359060287476]","[1.937489628791809, 1.5784460306167603, 1.937489628791809, 1.937489628791809, 1.937489628791809]",dropout,dropout,
Mushroom,1936,16.0,0.0,8124.0,9.0,507.75,0.5625,902.6666666666666,0.010204081632653,0.0,0.3149290761486494,0.0,0.6598973310110031,1.370162130335567,-0.6809409432642554,"[1.5581660270690918, 1.5685994625091553, 1.5731571912765503, 1.5673904418945312, 1.5759267807006836]","[1.5737115144729614, 1.5779131650924683, 1.5817219018936157, 1.5753228664398193, 1.5734115839004517]","[1.5966624021530151, 1.594198226928711, 1.6110472679138184, 1.5579216480255127, 1.5690701007843018]","[1.597183108329773, 1.6017298698425293, 1.6137617826461792, 1.5784368515014648, 1.5670362710952759]","[1.596709966659546, 1.598201036453247, 1.6161998510360718, 1.5783647298812866, 1.6205147504806519]","[1.6037120819091797, 1.5919615030288696, 1.6235685348510742, 1.5799299478530884, 1.6190298795700073]","[1.9364829063415527, 1.9368679523468018, 1.9401376247406006, 1.941483974456787, 1.9336819648742676]","[1.9374897480010986, 1.9374901056289673, 1.9374898672103882, 1.9374898672103882, 1.9374898672103882]","[1.5987896919250488, 1.6321712732315063, 1.617642879486084, 1.627324104309082, 1.6314748525619507]","[1.6016290187835693, 1.6280038356781006, 1.6204144954681396, 1.6305427551269531, 1.6316195726394653]","[1.5701823234558105, 1.936867356300354, 1.570758581161499, 1.574459433555603, 1.5813337564468384]","[1.583548903465271, 1.93748939037323, 1.5834918022155762, 1.5804696083068848, 1.5899585485458374]",baseline,baseline,
Mushroom,82717,17.0,0.0,8124.0,9.0,477.88235294117646,0.5294117647058824,902.6666666666666,0.010204081632653,0.0,0.344581275566113,0.0209398332964979,0.6598973310110031,1.4113988087528204,-0.7255500076393953,"[1.9416760206222534, 1.936867356300354, 1.5601637363433838, 1.936867356300354, 1.5635942220687866]","[1.937489628791809, 1.93748939037323, 1.5715206861495972, 1.937489628791809, 1.5634404420852661]","[1.7674548625946045, 1.5982824563980103, 1.64125657081604, 1.999382734298706, 1.6142412424087524]","[1.7756364345550537, 1.5971910953521729, 1.6424633264541626, 2.001492738723755, 1.6129066944122314]","[1.5654486417770386, 1.567304253578186, 1.5633364915847778, 1.5604747533798218, 1.5651346445083618]","[1.565384864807129, 1.562734603881836, 1.5635921955108643, 1.5656739473342896, 1.563079595565796]","[1.9416767358779907, 1.9368679523468018, 1.9362907409667969, 1.9368677139282227, 1.9369512796401978]","[1.9374902248382568, 1.9374901056289673, 1.9374898672103882, 1.9374898672103882, 1.9374897480010986]","[1.9416972398757935, 1.6374276876449585, 1.66818106174469, 1.6703312397003174, 1.6413776874542236]","[1.9375100135803223, 1.6401808261871338, 1.6694514751434326, 1.6699755191802979, 1.6401537656784058]","[1.9416760206222534, 1.936867356300354, 1.9362903833389282, 1.5846534967422485, 1.9369510412216187]","[1.937489628791809, 1.937489628791809, 1.937489628791809, 1.5844835042953491, 1.937489628791809]",dropout,dropout,
Mushroom,27552,16.0,0.0,8124.0,9.0,507.75,0.5625,902.6666666666666,0.010204081632653,0.0,0.3433168527177181,0.0209398332964979,0.6598973310110031,1.4096153316230655,-0.7073229199812542,"[1.670814871788025, 1.6678884029388428, 1.6716041564941406, 1.943214774131775, 1.6719259023666382]","[1.6694751977920532, 1.6711938381195068, 1.669511079788208, 1.93748939037323, 1.6695164442062378]","[1.5645008087158203, 1.6656501293182373, 1.644002079963684, 1.5981403589248657, 1.5702197551727295]","[1.5758498907089233, 1.6647884845733643, 1.642487645149231, 1.5972695350646973, 1.5670294761657715]","[1.5644967555999756, 1.5601797103881836, 1.5648316144943237, 1.562470555305481, 1.5658801794052124]","[1.5729269981384277, 1.5705641508102417, 1.5668188333511353, 1.5698508024215698, 1.566226840019226]","[1.9337902069091797, 1.934367299079895, 1.9395605325698853, 1.9432153701782227, 1.9377206563949585]","[1.9374898672103882, 1.9374898672103882, 1.9374898672103882, 1.9374901056289673, 1.9374897480010986]","[1.6423317193984985, 1.6193772554397583, 1.6720470190048218, 1.6406432390213013, 1.7798105478286743]","[1.6415663957595825, 1.6218827962875366, 1.6699773073196411, 1.6419703960418701, 1.775107502937317]","[1.5596362352371216, 1.5628345012664795, 1.9395588636398315, 2.0988216400146484, 1.6718579530715942]","[1.5772258043289185, 1.5737860202789307, 1.9374881982803345, 2.106104850769043, 1.6694419384002686]",dropout,dropout,
Mushroom,96544,14.0,0.0,8124.0,9.0,580.2857142857143,0.6428571428571429,902.6666666666666,0.010204081632653,0.0,0.3104234540657158,0.0,0.6598973310110031,1.364002584297472,-0.6300685488672569,"[1.6727347373962402, 1.6675540208816528, 1.6713274717330933, 1.6676303148269653, 1.668995976448059]","[1.6694695949554443, 1.669281244277954, 1.669490098953247, 1.6694782972335815, 1.6694499254226685]","[1.64801824092865, 1.6461946964263916, 1.6677436828613281, 1.6427223682403564, 1.8343642950057983]","[1.6441067457199097, 1.6462901830673218, 1.6656845808029175, 1.6450692415237427, 1.8355326652526855]","[1.6201318502426147, 1.620688557624817, 1.6167051792144775, 1.6158689260482788, 1.7796363830566406]","[1.6168897151947021, 1.6212706565856934, 1.6181557178497314, 1.6169978380203247, 1.7824077606201172]","[1.9393682479858398, 1.9299436807632446, 1.941676378250122, 1.941676378250122, 1.9359900951385498]","[1.9374897480010986, 1.9374901056289673, 1.9374898672103882, 1.9374901056289673, 1.9374901056289673]","[1.6433876752853394, 1.9299670457839966, 1.6400378942489624, 1.6395446062088013, 1.6405137777328491]","[1.6402215957641602, 1.9375154972076416, 1.6399649381637573, 1.6401005983352661, 1.6410937309265137]","[1.672712802886963, 1.6675459146499634, 1.671108603477478, 1.6675536632537842, 1.9359897375106812]","[1.669445276260376, 1.669271469116211, 1.6692709922790527, 1.6694459915161133, 1.93748939037323]",dropout,dropout,
Mushroom,17688,22.0,0.0,1020.0,8.0,46.36363636363637,0.3636363636363636,127.5,0.0539325842696629,0.0,0.2959906993341208,0.0,0.6525300014033953,1.3444576524224894,-0.7566566735878888,"[1.5745688676834106, 1.572636604309082, 1.583832859992981, 1.5705368518829346, 1.5446414947509766]","[1.580054521560669, 1.5817512273788452, 1.5756570100784302, 1.5764727592468262, 1.5767474174499512]","[1.5632904767990112, 1.5658843517303467, 1.5796844959259033, 1.5661981105804443, 1.5419193506240845]","[1.5705798864364624, 1.5670889616012573, 1.568707823753357, 1.568099856376648, 1.5702894926071167]","[1.574387550354004, 1.572374701499939, 1.5877448320388794, 1.5717946290969849, 1.5460177659988403]","[1.5828481912612915, 1.574069619178772, 1.573148250579834, 1.5768282413482666, 1.5727009773254395]","[1.835360050201416, 1.8421599864959717, 1.8498172760009766, 1.8421592712402344, 1.8191890716552734]","[1.8377360105514526, 1.8377387523651123, 1.83773934841156, 1.837737798690796, 1.8377381563186646]","[1.5688334703445435, 1.5748286247253418, 1.5873868465423584, 1.5731837749481201, 1.5463601350784302]","[1.5764410495758057, 1.583100438117981, 1.576162338256836, 1.5744578838348389, 1.5729466676712036]","[1.8353581428527832, 1.8421558141708374, 1.8498128652572632, 1.5707817077636719, 1.5463452339172363]","[1.837734341621399, 1.837734341621399, 1.837734341621399, 1.5786025524139404, 1.577921748161316]",batch_normalisation,batch_normalisation,
Mushroom,2666,22.0,0.0,2284.0,9.0,103.8181818181818,0.4090909090909091,253.77777777777777,0.0100806451612903,0.0,0.3100025867907071,0.0,0.6770104584774219,1.3634286410321546,-0.7642787594160412,"[1.931157112121582, 1.6613718271255493, 1.9485585689544678, 1.6763602495193481, 1.680265188217163]","[1.9365025758743286, 1.6719751358032227, 1.9365025758743286, 1.6684075593948364, 1.6688886880874634]","[1.6601132154464722, 1.656280517578125, 1.6693497896194458, 1.671471118927002, 1.675118088722229]","[1.6647417545318604, 1.6644190549850464, 1.6640045642852783, 1.6637139320373535, 1.6638469696044922]","[1.6311445236206055, 1.639487385749817, 1.6253961324691772, 1.6570713520050049, 1.6381616592407227]","[1.6307803392410278, 1.6490452289581299, 1.6169178485870361, 1.6495736837387085, 1.6286159753799438]","[1.9311589002609253, 1.9291054010391235, 1.9485605955123901, 1.938990592956543, 1.9417206048965454]","[1.9365042448043823, 1.9365040063858032, 1.936504602432251, 1.936510682106018, 1.936504602432251]","[1.6651086807250977, 1.6628814935684204, 1.6766985654830933, 1.6761313676834106, 1.6798114776611328]","[1.6690163612365723, 1.6731196641921997, 1.6733107566833496, 1.6683707237243652, 1.6687676906585693]","[1.6628307104110718, 1.9291037321090698, 1.9485585689544678, 1.6772085428237915, 1.6800873279571533]","[1.6670233011245728, 1.9365025758743286, 1.936502456665039, 1.6692217588424683, 1.6692147254943848]",dropout,dropout,
Mushroom,71991,22.0,0.0,3604.0,9.0,163.8181818181818,0.4090909090909091,400.44444444444446,0.0102236421725239,0.0,0.3043235234578337,0.0,0.6549436201651537,1.3557075883549052,-0.7598539021248433,"[1.6683180332183838, 1.6650489568710327, 1.9439373016357422, 1.6666685342788696, 1.6731091737747192]","[1.672432780265808, 1.666286587715149, 1.9378317594528198, 1.6658684015274048, 1.666372299194336]","[1.5946203470230103, 1.6641513109207153, 1.670296549797058, 1.587056040763855, 1.595786452293396]","[1.5970231294631958, 1.6654455661773682, 1.6715441942214966, 1.5870610475540161, 1.590517282485962]","[1.5893638134002686, 1.5873299837112427, 1.5883034467697144, 1.5899338722229004, 1.599945306777954]","[1.5906521081924438, 1.5898460149765015, 1.5934827327728271, 1.591957449913025, 1.5956324338912964]","[1.933097004890442, 1.9304951429367065, 1.9439412355422974, 1.9384888410568237, 1.942389965057373]","[1.9378329515457153, 1.9378329515457153, 1.9378361701965332, 1.9378329515457153, 1.9378329515457153]","[1.6466234922409058, 1.669140100479126, 1.6516969203948975, 1.6561410427093506, 1.677140235900879]","[1.6500955820083618, 1.6703135967254639, 1.6526875495910645, 1.6561100482940674, 1.6703777313232422]","[1.663657546043396, 1.6643973588943481, 1.6682534217834473, 1.668745517730713, 1.6728638410568237]","[1.6665600538253784, 1.6654669046401978, 1.6696217060089111, 1.6684678792953491, 1.6660302877426147]",dropout,dropout,
Mushroom,30615,22.0,0.0,5966.0,9.0,271.1818181818182,0.4090909090909091,662.8888888888889,0.0100347356233114,0.0,0.30353507230674,0.0,0.6551901196653209,1.3546391004269414,-0.7592716845824835,"[1.669149398803711, 1.937840461730957, 1.6662862300872803, 1.5593554973602295, 1.6166714429855347]","[1.6706559658050537, 1.9381152391433716, 1.6670421361923218, 1.572548747062683, 1.6177104711532593]","[1.598703384399414, 1.5993374586105347, 2.001070022583008, 1.5965445041656494, 1.613875150680542]","[1.5994982719421387, 1.5991798639297485, 2.0017833709716797, 1.5985827445983887, 1.6148115396499634]","[1.5637426376342773, 1.5631663799285889, 2.1040098667144775, 1.5635024309158325, 1.5621247291564941]","[1.5678211450576782, 1.5657052993774414, 2.106456995010376, 1.5693130493164062, 1.5722967386245728]","[1.940984845161438, 1.9378411769866943, 2.1040101051330566, 1.9308832883834839, 1.9382169246673584]","[1.9381158351898193, 1.9381158351898193, 2.106457233428955, 1.9381158351898193, 1.9381158351898193]","[1.639477014541626, 1.6666866540908813, 1.643035888671875, 1.6700278520584106, 1.6717733144760132]","[1.640096664428711, 1.6700114011764526, 1.6423542499542236, 1.6707863807678223, 1.6705281734466553]","[1.9409842491149902, 1.937840461730957, 1.939787745475769, 1.9308825731277466, 1.6473987102508545]","[1.9381152391433716, 1.9381152391433716, 1.9381152391433716, 1.9381152391433716, 1.6469978094100952]",prune,prune,
