Ethnicity,ParentalEducation,Absences,Tutoring,Sports,Music,Volunteering,GPA,target
2,1,-1.1270712892159325,0,1,0,0,1.6683689880080341,2
0,2,1.1172934284936455,0,0,0,1,-1.9420201993761546,5
1,2,-0.7726979127354727,1,0,0,0,1.1178159690015803,3
0,1,0.526671134359546,0,0,0,0,-1.0481858411018536,5
0,1,-0.6545734539086528,1,1,0,0,1.1949729142029561,3
0,1,-1.2451957480427522,1,0,0,0,1.2560049992343432,2
2,3,1.3535423461472853,0,0,0,0,-2.083344536168013,5
0,1,-0.30020007742819316,1,1,0,1,0.9177104585709547,3
2,1,-0.7726979127354727,0,0,1,1,1.430046865767974,2
0,2,-1.599569124523212,0,0,1,0,1.6494924261164485,2
2,1,0.2904222167059063,0,0,0,1,-0.4773923233158397,5
0,0,0.6447955931863659,0,0,0,0,-0.3869804381020175,5
1,1,-1.7176935833500317,0,0,0,0,1.7949040798858034,1
1,2,0.9991689696668256,0,0,0,0,-1.872817121560859,5
3,2,0.6447955931863659,0,0,0,0,-0.6089732216407507,5
0,1,-0.41832453625501304,1,1,0,0,0.2589376579991863,4
0,2,-0.6545734539086528,0,1,0,1,0.6177291326451256,4
0,4,-1.599569124523212,0,1,0,0,1.419988452318171,2
2,1,1.471666804974105,0,0,0,0,-1.5870253505754122,5
1,1,-0.7726979127354727,1,0,0,0,0.9876305579259225,3
2,1,-1.599569124523212,1,0,0,0,1.1927449638476542,3
0,2,0.8810445108400057,0,1,0,1,-0.7978421729494699,5
0,2,0.9991689696668256,0,1,1,0,-0.25931252588238607,5
0,1,1.7079157226277448,1,1,0,0,-0.3095007796516282,5
3,2,0.7629200520131858,0,0,0,1,-1.5174284537147202,5
1,0,-0.18207561860137328,0,0,0,0,0.043623982547552224,5
3,2,-0.536448995081833,0,1,0,0,0.9932808760032424,3
0,2,0.8810445108400057,0,0,0,0,-0.7191576636712781,5
1,1,-0.536448995081833,1,0,0,0,0.9320886611425367,3
1,2,0.17229775787908638,0,1,0,0,0.01651201244677135,5
0,1,-1.3633202068695722,0,0,0,0,0.9028813341102788,3
2,2,-0.30020007742819316,0,0,0,0,0.3523877859175595,4
3,0,-1.0089468303891125,1,0,1,0,0.7710705342627582,3
2,3,0.0541732990522665,1,0,1,0,0.31869042219372107,4
2,1,-1.7176935833500317,1,0,0,0,1.562159495636409,2
0,3,-0.30020007742819316,0,0,0,0,-0.20174371687499051,5
0,1,-1.7176935833500317,0,1,1,1,1.5102081969509258,2
3,2,-0.536448995081833,1,0,0,0,0.7167253487156972,3
0,1,-1.1270712892159325,0,0,0,0,0.4944296316803767,4
2,3,0.526671134359546,1,0,0,0,-0.44647923076598556,5
2,1,-1.481444665696392,0,0,0,0,1.7607795896205758,1
1,1,-0.41832453625501304,0,0,0,0,0.5441779591709808,4
3,2,-1.2451957480427522,0,1,1,1,0.6678321133219829,3
0,0,-0.7726979127354727,1,0,0,0,0.5782278729507302,4
0,1,1.2354178873204653,1,0,0,0,-0.6808556975595451,5
0,3,1.2354178873204653,0,1,0,0,-0.8817303771437666,5
0,4,-0.41832453625501304,0,0,0,0,0.31149896055218673,4
0,1,1.7079157226277448,1,0,1,0,-0.3516065779850937,5
0,3,1.7079157226277448,0,0,0,0,-1.5633999583441576,5
2,2,1.471666804974105,1,0,0,0,-0.7638741750184348,5
3,1,1.3535423461472853,0,0,0,0,-1.7937986997525495,5
0,2,-0.6545734539086528,0,0,0,0,0.8748681648283068,3
0,2,0.40854667553272617,0,0,0,0,-0.41068086394305603,5
3,4,-1.2451957480427522,0,1,0,1,1.3347689641571336,2
0,1,1.2354178873204653,0,0,0,0,-0.9864559246783337,5
0,2,-1.2451957480427522,0,0,0,1,1.5990044354247046,2
0,0,-0.7726979127354727,0,0,0,0,0.9674690118587329,3
1,1,1.3535423461472853,0,0,0,0,-1.3472220507035932,5
0,0,1.471666804974105,0,0,0,0,-1.7144185947539026,5
3,4,1.2354178873204653,1,0,0,0,-1.1140288843412407,5
0,3,1.3535423461472853,0,1,1,0,-0.43665467578125405,5
1,2,0.526671134359546,0,1,1,0,-0.21966635062020487,5
0,2,0.17229775787908638,0,0,0,1,0.07279529511426712,5
0,1,-0.6545734539086528,0,1,0,0,0.7868026813326977,3
1,1,0.6447955931863659,1,0,0,0,-0.25598550374486706,5
2,1,-1.7176935833500317,0,0,0,0,1.29794611244048,2
2,1,0.7629200520131858,1,1,0,1,-0.2872379656745755,5
1,2,1.471666804974105,0,1,0,0,-1.7126124505168006,5
3,2,0.0541732990522665,0,0,1,1,0.022047592907967515,5
2,0,1.2354178873204653,0,0,0,0,-1.591624687603413,5
2,0,1.2354178873204653,1,0,0,0,-1.307827196178884,5
0,1,-0.06395115977455339,1,0,0,1,-0.172582236116698,5
0,2,0.8810445108400057,0,1,0,0,-1.020824348126308,5
0,3,0.17229775787908638,1,0,0,1,0.031421417084818756,5
1,2,1.2354178873204653,0,0,1,0,-1.3288367055586676,5
0,3,0.526671134359546,1,0,0,0,-1.285099188779855,5
0,2,1.1172934284936455,0,0,0,1,-1.3376706210016867,5
2,1,-0.30020007742819316,0,1,0,0,1.2211360918925187,2
2,1,-1.7176935833500317,0,1,1,0,1.992936324731144,1
3,3,1.1172934284936455,1,0,0,0,-1.1631304507317726,5
0,2,-0.8908223715622926,1,0,0,0,0.7409992103588683,3
1,1,-1.2451957480427522,1,0,0,0,1.6021820865669212,2
0,2,-1.1270712892159325,1,0,0,0,1.2619277499039396,2
0,2,0.8810445108400057,0,0,0,0,-0.8067354506967679,5
0,2,0.526671134359546,1,0,0,0,-0.6086904766346911,5
0,3,1.7079157226277448,1,0,0,0,-0.8614776549818125,5
0,2,-0.18207561860137328,0,0,1,0,0.7349808957038377,3
2,2,0.7629200520131858,0,1,0,0,-0.306716103510872,5
0,0,0.8810445108400057,0,0,0,1,-1.0625219900714244,5
2,0,-0.536448995081833,1,1,0,1,0.8704731526174226,3
1,1,-1.1270712892159325,1,0,0,0,1.1561355160743154,3
0,0,-0.536448995081833,1,1,0,0,0.3948479169628962,4
0,2,-0.30020007742819316,1,0,0,0,-0.1667422435580171,5
0,2,-0.41832453625501304,1,1,0,0,0.12792603232080202,4
1,1,0.7629200520131858,1,0,0,0,-0.24937991496941614,5
0,3,-1.599569124523212,1,1,1,0,1.916631839367765,1
0,1,0.6447955931863659,0,1,0,0,-0.5939486509811928,5
0,1,-1.481444665696392,0,0,0,0,0.9919723226315521,3
1,1,0.8810445108400057,0,0,0,0,-0.659560360804217,5
3,1,-1.3633202068695722,1,1,0,1,1.615062843813918,2
0,1,0.17229775787908638,0,1,0,0,-0.576454050139243,5
2,2,1.471666804974105,0,1,0,0,-1.2838743239708028,5
1,2,1.471666804974105,0,1,0,0,-1.6455467020997847,5
3,4,0.7629200520131858,0,1,1,0,-0.1935737780683317,5
2,0,-1.1270712892159325,0,0,0,0,0.7754043551592222,3
1,1,-1.0089468303891125,0,0,1,1,1.18120039436129,3
1,0,-0.06395115977455339,0,0,0,0,0.241323752650291,4
2,2,-0.536448995081833,0,0,1,0,0.876454477765407,3
0,0,0.9991689696668256,0,0,0,0,-1.1917499833483929,5
0,3,-1.481444665696392,0,0,0,0,0.6756957115210174,3
0,2,1.7079157226277448,0,0,0,0,-1.0906955328903416,5
2,2,-1.1270712892159325,0,0,0,0,1.256337156464085,2
2,2,1.2354178873204653,0,0,0,1,-1.167520049338514,5
0,1,-1.599569124523212,0,0,0,0,1.013580092743433,3
1,1,1.589791263800925,1,0,0,0,-1.2251543405826257,5
0,1,-0.18207561860137328,0,0,0,1,-0.022483404683868707,5
0,2,-0.7726979127354727,0,1,0,0,0.8689344789086239,3
3,1,0.2904222167059063,0,0,0,0,-0.41998394402066663,5
0,1,0.40854667553272617,0,1,0,0,-0.02891950003267293,5
0,4,-0.41832453625501304,0,0,1,0,0.1433516971542325,4
1,0,-0.30020007742819316,0,0,0,0,0.6715969513730696,3
2,3,1.2354178873204653,0,0,0,0,-1.93452356307697,5
0,2,-0.41832453625501304,0,0,0,0,0.07483234850096791,5
1,1,-0.41832453625501304,0,0,1,0,0.31563417765462515,4
1,1,0.2904222167059063,1,0,1,0,-0.20568052345797602,5
0,1,-0.7726979127354727,0,1,0,0,0.6602905522557325,3
0,2,0.17229775787908638,1,1,1,0,0.5779068490633074,4
1,2,0.6447955931863659,0,1,0,0,-0.6023543396375325,5
0,2,0.0541732990522665,0,1,0,1,-0.39447562845312817,5
3,3,0.17229775787908638,0,0,0,1,-0.3138436390203882,5
2,2,0.6447955931863659,1,0,0,0,0.12520195943319695,4
3,1,0.9991689696668256,0,0,0,1,-1.0083552969255238,5
0,1,-0.8908223715622926,0,0,0,1,0.1708065872062325,4
3,3,-0.536448995081833,0,1,0,0,0.8065973074778757,3
0,1,0.9991689696668256,0,1,0,0,-0.6102121670851761,5
0,0,-1.599569124523212,1,1,0,0,1.2558603887561783,2
0,2,-0.8908223715622926,0,1,0,0,0.6639671907520415,3
0,2,-0.41832453625501304,0,0,0,0,0.474538202557722,4
1,3,0.6447955931863659,0,0,0,0,-0.35421378064935116,5
0,2,-1.7176935833500317,0,0,1,0,1.8135543518385016,1
0,0,0.8810445108400057,0,1,0,0,-0.3330334141369145,5
1,3,-0.30020007742819316,0,1,0,0,0.7990256689817461,3
0,1,0.7629200520131858,0,0,0,1,-1.094005667723995,5
1,1,0.6447955931863659,1,0,0,0,-0.36004657039679633,5
0,2,0.17229775787908638,0,0,1,0,-0.13239256180605832,5
2,0,-0.18207561860137328,1,0,0,0,-0.028548877292186116,5
2,2,-0.18207561860137328,0,1,0,0,0.7093573560997154,3
0,1,0.0541732990522665,0,0,0,0,-0.3627246877624317,5
0,2,0.17229775787908638,0,0,1,0,-0.10092159850608813,5
0,1,-1.1270712892159325,1,0,0,0,0.7413205167186974,3
2,2,1.2354178873204653,0,1,0,1,-1.5043072003196638,5
0,3,1.471666804974105,0,0,0,0,-1.3022745795223079,5
0,1,-1.0089468303891125,0,0,0,1,0.9085465698843326,3
0,1,1.2354178873204653,1,0,0,0,-0.6947337703358526,5
0,1,1.2354178873204653,0,0,0,0,-1.2626700305679284,5
0,1,-1.7176935833500317,0,0,0,0,2.018059760618397,1
2,2,1.1172934284936455,0,1,1,0,-0.8130681548462058,5
0,2,-0.06395115977455339,1,1,0,0,-0.03794726580752663,5
0,1,0.526671134359546,1,0,0,0,-0.9085040012081745,5
2,1,0.6447955931863659,0,0,0,0,-0.6485649288365265,5
2,1,0.2904222167059063,0,1,0,0,-0.22219946932192608,5
0,2,1.7079157226277448,1,0,0,0,-1.4927476840796488,5
0,1,1.471666804974105,1,0,0,0,-1.7097536630034489,5
0,4,1.2354178873204653,0,0,0,1,-1.7885562022859047,5
3,2,-0.30020007742819316,1,0,0,0,0.6535570078620518,3
0,1,0.9991689696668256,0,0,0,0,-1.5036956146535727,5
3,2,1.7079157226277448,0,1,1,0,-1.187019568953791,5
1,3,-1.599569124523212,1,1,0,0,1.6419254073185257,2
1,2,0.40854667553272617,0,0,0,0,-0.6075170055204985,5
0,1,-0.06395115977455339,1,1,0,1,0.13503286632094758,4
0,1,-0.41832453625501304,0,0,1,0,-0.1438910462393542,5
0,3,-0.06395115977455339,0,0,1,0,0.09369067955161405,5
0,2,1.1172934284936455,1,0,1,0,-1.259229809262711,5
1,2,0.2904222167059063,0,0,0,0,-0.4533554811547989,5
3,3,-0.18207561860137328,0,1,0,0,0.2745522138869862,4
1,3,-1.1270712892159325,1,1,0,1,1.3127963882705447,2
2,3,-0.41832453625501304,0,1,0,0,0.10206467840382008,5
0,0,0.526671134359546,0,0,0,1,-0.5932966267750632,5
0,2,0.8810445108400057,1,0,0,0,-0.6550180475553903,5
0,2,1.7079157226277448,0,0,0,0,-1.4400893936890498,5
1,2,1.7079157226277448,1,1,1,0,-1.3380083673648604,5
3,2,-1.1270712892159325,1,0,0,0,0.9971922587733447,3
1,1,1.2354178873204653,0,0,1,0,-1.2694410140843868,5
0,2,1.7079157226277448,0,0,0,1,-1.2907531928440485,5
0,2,-0.7726979127354727,1,0,0,0,1.1154904170814812,3
1,0,1.7079157226277448,0,1,0,0,-1.479760932347965,5
0,2,1.1172934284936455,0,1,0,0,-0.6639134004035129,5
2,1,1.2354178873204653,0,1,0,1,-0.786312988239137,5
2,1,-1.3633202068695722,0,1,0,1,1.5591886647365654,2
1,0,0.17229775787908638,0,0,0,0,-0.4558857527471581,5
0,2,-1.599569124523212,1,0,1,0,1.531416577190557,2
0,2,0.0541732990522665,1,0,0,0,-0.3226853265716471,5
0,2,0.9991689696668256,0,1,0,0,0.1652437848770616,4
0,2,-0.18207561860137328,0,0,0,0,-0.25408078337058965,5
0,3,1.2354178873204653,0,0,1,0,-1.5471160165055757,5
1,1,-0.8908223715622926,0,0,0,1,0.35571944834312325,4
1,1,-0.18207561860137328,1,0,1,0,0.38609678190117724,4
0,3,-1.599569124523212,1,0,0,0,1.6921707327276008,2
0,1,0.0541732990522665,1,0,0,0,0.2758837812630209,4
0,4,-1.3633202068695722,0,1,0,0,0.9199505937015935,3
0,3,-1.7176935833500317,0,0,0,1,1.5494772196327202,2
2,2,0.8810445108400057,0,0,0,0,-1.0890288791604217,5
0,4,0.526671134359546,0,1,0,0,-0.8069061678785343,5
0,0,1.3535423461472853,0,0,0,0,-0.7495026554321859,5
0,1,-0.18207561860137328,1,0,1,0,0.46814858795940223,4
2,2,-0.8908223715622926,1,0,0,0,1.0257730807773815,3
1,1,1.1172934284936455,1,0,0,0,-1.020737481040764,5
0,3,1.471666804974105,1,0,0,1,-1.1473551750628603,5
1,0,1.1172934284936455,0,0,0,0,-1.04212924571358,5
2,2,-1.481444665696392,0,1,0,0,1.4526424472289252,2
3,2,-1.2451957480427522,0,0,0,0,0.6855414494185617,3
0,2,-1.1270712892159325,0,0,0,0,0.9467058329803983,3
2,1,0.7629200520131858,0,0,0,0,-1.0485853741924243,5
3,1,1.2354178873204653,1,1,0,0,-0.6456227845525054,5
3,3,-0.8908223715622926,0,1,1,0,1.5432530095419406,2
1,1,-1.1270712892159325,0,0,1,0,0.4644143185323619,4
1,3,-1.1270712892159325,0,0,0,0,1.0927055523824072,3
0,2,-1.3633202068695722,0,1,1,0,1.5720707055461087,2
2,2,-1.0089468303891125,0,0,0,0,0.2863418423575327,4
1,2,1.7079157226277448,0,0,0,1,-1.8525222238397707,5
1,1,1.7079157226277448,0,0,0,0,-2.083344536168013,5
0,2,0.9991689696668256,1,0,0,0,-1.1062727400287853,5
2,3,0.40854667553272617,0,0,1,0,-0.08239998044383674,5
2,2,-1.0089468303891125,0,0,0,0,0.6108773707175187,4
0,4,-1.481444665696392,0,0,0,0,0.813513569770181,3
2,2,-0.8908223715622926,1,0,0,0,1.372485163598008,2
1,1,-1.7176935833500317,0,0,0,0,1.0924103238807334,3
2,1,-1.7176935833500317,1,0,1,0,1.996250551823757,1
0,4,-0.18207561860137328,1,1,0,0,0.22241302709624208,4
0,1,-1.1270712892159325,1,0,0,0,0.6999706233098616,3
3,3,-0.6545734539086528,0,0,0,1,0.22888064488351065,4
0,3,1.1172934284936455,0,0,0,0,-1.5545924505132502,5
2,1,1.471666804974105,0,0,0,0,-2.083344536168013,5
0,0,-0.18207561860137328,0,0,0,0,-0.10386285069614255,5
1,2,-1.3633202068695722,0,0,0,1,0.8393508640679226,3
0,1,-1.1270712892159325,1,0,1,0,1.3077657678382555,2
1,2,0.0541732990522665,1,0,0,0,0.5756617799083088,4
0,2,1.471666804974105,0,1,1,0,-1.4364644305430938,5
0,2,0.6447955931863659,0,1,1,1,-0.53159146080245,5
0,2,1.471666804974105,1,1,1,0,-0.5915024880015817,5
0,1,-1.7176935833500317,0,0,0,0,1.7691063540423924,1
3,2,-1.1270712892159325,0,0,1,0,1.2569141943092956,2
3,1,-0.7726979127354727,0,1,0,0,0.7262535167168667,3
0,1,-0.06395115977455339,1,0,0,1,0.24989667036085317,4
2,2,-0.41832453625501304,0,1,0,1,0.4325258552239553,4
0,3,-1.481444665696392,1,0,0,0,1.5827737636917394,2
1,1,-0.536448995081833,0,0,1,0,0.37858214138917706,4
2,2,-0.06395115977455339,0,0,0,0,0.167866664181098,4
3,2,-1.481444665696392,0,0,0,0,0.873080977401464,3
0,1,-0.18207561860137328,0,0,0,0,-0.09327418488289584,5
2,1,-1.599569124523212,0,0,1,0,1.4806740371952702,2
0,3,1.589791263800925,0,0,0,0,-1.2729004676353968,5
3,2,-1.3633202068695722,1,0,1,1,1.1339936021319883,3
0,2,1.2354178873204653,0,0,0,0,-1.5942732620254252,5
1,2,0.40854667553272617,1,0,0,0,-0.06790103751980398,5
1,0,-0.41832453625501304,1,0,0,0,-0.007638263001260646,5
1,2,-1.599569124523212,1,0,0,0,1.6095262887762278,2
0,2,0.17229775787908638,1,0,0,1,-0.26180928721402585,5
3,2,-1.481444665696392,0,0,0,0,1.5336849401913317,2
0,1,-0.6545734539086528,0,1,0,0,0.9351591715111369,3
1,0,0.0541732990522665,1,0,0,1,0.1490240058506799,4
0,1,0.7629200520131858,1,1,0,0,-0.45762361604318585,5
0,4,-0.7726979127354727,1,1,0,1,1.0577306265721365,3
1,2,-0.536448995081833,0,0,0,0,0.11996439393040692,4
0,2,0.6447955931863659,0,0,0,0,-0.9135759193187414,5
0,0,-0.06395115977455339,0,0,0,0,0.764196815624402,3
0,0,-1.481444665696392,1,0,1,1,1.5926331652157812,2
0,2,0.0541732990522665,0,1,0,0,0.23924894465895438,4
2,2,1.7079157226277448,0,1,0,0,-0.9350278808194582,5
2,2,0.6447955931863659,0,0,0,1,-0.35644637254424033,5
0,1,0.6447955931863659,0,0,0,0,-0.5564405484583389,5
0,2,0.6447955931863659,0,1,0,0,-0.8092107796031542,5
0,1,1.471666804974105,1,1,0,0,-1.0318584065871501,5
0,1,-0.41832453625501304,1,0,0,0,0.4416006023588814,4
1,2,0.8810445108400057,0,0,0,0,-1.0605951993887717,5
1,1,-1.2451957480427522,0,0,0,1,1.127712081906879,3
0,1,-1.0089468303891125,1,0,0,1,0.9409818958908607,3
0,2,-0.7726979127354727,0,1,0,0,1.2249622819762338,2
0,2,0.6447955931863659,1,1,0,0,-0.4041324239597586,5
2,3,0.2904222167059063,0,1,1,0,0.6439519683696676,4
3,2,0.6447955931863659,0,0,0,0,-0.3176239524237104,5
0,0,-0.8908223715622926,0,1,0,0,0.3324555472203737,4
0,1,-0.41832453625501304,1,0,0,1,-0.11822410432121915,5
2,4,0.526671134359546,0,0,1,0,-0.3714873994871135,5
3,2,-1.599569124523212,0,0,0,0,1.1095517351298345,3
0,2,-0.6545734539086528,0,0,0,0,0.6705599138420052,3
0,0,0.40854667553272617,0,0,0,0,-0.45573241539689074,5
0,2,-0.7726979127354727,0,0,0,0,-0.2650913526622839,5
1,0,1.1172934284936455,0,0,0,0,-1.2376459310476813,5
0,2,0.9991689696668256,0,1,0,0,-1.1088542243694905,5
0,3,-0.8908223715622926,0,0,0,0,0.33760954044290925,4
1,4,0.9991689696668256,0,0,0,0,-1.3712786398533703,5
0,2,0.9991689696668256,0,0,0,0,-1.0188033313495481,5
2,2,0.9991689696668256,0,1,0,0,-1.7102223658043942,5
0,3,-1.7176935833500317,0,0,0,0,0.9479029744659065,3
0,2,-1.1270712892159325,0,0,0,0,0.6466819177542107,4
1,0,-0.41832453625501304,0,1,0,1,0.1860809274395642,4
0,2,1.1172934284936455,0,0,1,0,-1.2380356398932706,5
3,1,0.9991689696668256,0,0,1,0,-1.003353923082713,5
1,2,0.40854667553272617,0,1,0,0,-0.5777420434736634,5
0,2,1.3535423461472853,0,0,0,0,-1.5624524821314294,5
2,2,0.17229775787908638,0,1,0,0,-0.076444676848946,5
0,1,-1.599569124523212,1,0,0,0,1.1124429490227474,3
3,1,-0.536448995081833,1,0,0,1,0.41813851568166926,4
0,2,0.2904222167059063,0,0,0,0,-1.1848311135844036,5
1,3,0.8810445108400057,0,1,0,0,-0.4794035150141838,5
0,2,1.471666804974105,1,0,0,0,-1.3680273657536546,5
0,1,0.7629200520131858,1,0,1,0,-0.0873489888063806,5
2,3,-0.536448995081833,0,0,1,0,0.285725388824042,4
2,3,0.2904222167059063,0,0,0,0,-0.10230475184488068,5
0,1,-0.8908223715622926,0,1,0,0,1.206548689610382,2
0,0,-0.06395115977455339,0,1,0,0,0.25188617162446414,4
2,2,-0.7726979127354727,0,0,1,0,0.4269326467111192,4
3,3,-0.06395115977455339,0,0,0,0,-0.4443009813040802,5
0,4,-1.0089468303891125,1,0,0,0,0.6791743151481184,3
0,3,0.526671134359546,0,0,0,0,-0.5764256840185228,5
0,2,-0.30020007742819316,0,1,0,0,0.6074451659056906,4
2,2,-0.30020007742819316,0,0,0,1,0.2585037825538141,4
0,0,-1.7176935833500317,0,0,1,0,1.7184638348101366,2
0,1,0.526671134359546,0,0,0,0,-0.8417992258065186,5
2,2,-1.3633202068695722,0,0,0,0,1.5404380409909049,2
0,2,0.9991689696668256,0,0,1,0,-1.0501907525546443,5
0,2,-1.3633202068695722,0,1,1,0,1.5890358572312795,2
0,2,-1.3633202068695722,1,0,0,0,1.833143573174783,1
0,1,-0.30020007742819316,0,0,0,1,0.3964296832830321,4
0,2,-1.599569124523212,0,0,1,1,1.626799242502948,2
1,0,1.471666804974105,0,1,0,0,-1.6199473814270904,5
0,2,1.2354178873204653,0,0,0,0,-1.169659074609367,5
1,2,0.8810445108400057,0,0,0,0,-0.6777340153059865,5
2,2,-0.06395115977455339,0,0,0,0,0.24656098668614299,4
2,4,-1.3633202068695722,0,0,0,0,1.5328219937168641,2
0,1,1.3535423461472853,0,1,0,0,-1.0354609377227573,5
0,2,-1.1270712892159325,1,0,0,0,0.6924691724581722,3
0,1,-1.481444665696392,0,0,0,0,1.2095673413834487,2
0,2,-1.0089468303891125,0,0,1,0,1.3784895120634346,2
0,3,-1.1270712892159325,0,0,0,1,-0.001825645656279914,5
1,2,-1.481444665696392,1,0,0,0,1.2318572407466981,2
0,3,-1.3633202068695722,0,1,1,0,1.6957219809142463,2
0,1,-0.6545734539086528,0,0,0,0,0.5947215846327119,4
0,3,1.7079157226277448,1,1,0,0,-0.8103963273767437,5
1,0,0.6447955931863659,0,0,0,0,-1.1793937143898727,5
0,3,-0.7726979127354727,0,1,0,0,0.537865866674466,4
1,1,1.7079157226277448,0,0,0,0,-2.083344536168013,5
0,1,-1.1270712892159325,1,0,0,0,0.9307591966524207,3
2,2,1.589791263800925,1,0,0,0,-1.7031800883413848,5
2,3,0.526671134359546,1,0,0,0,-0.25078444528007904,5
0,0,1.3535423461472853,1,0,0,0,-1.4556939590353124,5
0,1,-0.536448995081833,1,1,1,1,1.3091306499347364,2
0,3,-1.0089468303891125,0,1,0,0,0.9791500397376212,3
0,1,0.2904222167059063,1,0,1,0,0.2419798721792986,4
1,1,-1.3633202068695722,0,0,0,0,0.854856695676635,3
2,2,-1.2451957480427522,0,0,0,0,0.9591398378795444,3
1,1,-1.3633202068695722,0,1,1,0,1.3416714296732764,2
2,3,-1.3633202068695722,0,0,1,0,0.778733588205967,3
0,2,1.3535423461472853,1,0,0,0,-1.239948440092152,5
0,2,-0.30020007742819316,0,1,1,0,0.40291808331295015,4
2,4,0.0541732990522665,0,0,0,0,-0.400635100744862,5
0,2,1.1172934284936455,0,1,0,1,-0.8504351089129148,5
1,0,-0.18207561860137328,1,0,0,0,-0.3394218403472901,5
0,1,-0.536448995081833,0,1,1,0,1.3468419411364727,2
0,2,1.589791263800925,0,0,1,1,-1.2102105860648145,5
3,1,-1.599569124523212,0,0,0,0,1.1658344478814144,3
0,3,0.7629200520131858,0,1,0,1,-0.38249298705226087,5
3,2,-0.18207561860137328,0,0,1,0,-0.05848812864795419,5
3,1,0.9991689696668256,0,0,0,0,-1.0177640252640543,5
2,2,0.9991689696668256,1,0,0,0,-0.5625949733249888,5
1,2,1.3535423461472853,0,0,0,0,-1.8248675998201738,5
1,3,-1.0089468303891125,0,1,0,0,0.7910109375528411,3
2,3,1.2354178873204653,0,0,0,1,-1.504520706397634,5
0,2,-0.536448995081833,0,1,0,1,0.451310233001627,4
0,2,-1.3633202068695722,0,0,0,0,0.9320967724626213,3
1,2,-1.0089468303891125,0,0,0,0,0.20752646448953843,4
0,2,1.589791263800925,0,1,0,0,-1.2685380832917377,5
0,1,0.0541732990522665,1,0,0,0,-0.12188363215930786,5
0,1,1.2354178873204653,0,1,0,0,-1.3169063750769825,5
1,2,-1.1270712892159325,0,0,0,0,0.6029907184124347,4
2,1,1.3535423461472853,0,0,0,0,-1.6143238503936783,5
0,0,-1.1270712892159325,0,0,1,0,1.21393951245747,2
3,2,-1.599569124523212,0,0,0,0,1.8712052759238935,1
1,0,0.9991689696668256,0,0,0,0,-1.6179562521784232,5
2,2,-0.8908223715622926,1,0,0,0,0.9068927370318001,3
1,2,1.7079157226277448,0,0,0,1,-1.8391487147310317,5
2,4,1.3535423461472853,0,0,1,0,-0.977567480539468,5
0,2,-1.0089468303891125,1,0,0,0,0.7292678216181187,3
2,0,1.3535423461472853,0,0,0,1,-1.8645977692406022,5
0,2,1.1172934284936455,1,0,0,0,-1.206099788784776,5
2,3,0.9991689696668256,0,0,0,1,-1.4935448792408481,5
3,4,-0.18207561860137328,0,0,1,0,0.6288868341597622,4
0,2,-0.7726979127354727,0,0,0,1,-0.29768886058109817,5
0,1,-0.06395115977455339,1,0,0,0,0.5413146516762539,4
2,3,1.1172934284936455,1,0,1,0,-0.6998029474651151,5
0,1,0.7629200520131858,0,1,0,0,-0.6993713474187214,5
2,2,0.2904222167059063,0,0,0,0,-0.310090359561471,5
0,2,-0.41832453625501304,0,0,0,0,-0.05234082391000857,5
0,0,0.8810445108400057,0,1,0,0,-1.3833831654466169,5
3,1,0.40854667553272617,0,0,1,0,-0.5555287772082439,5
1,1,-0.30020007742819316,0,0,0,0,-0.521337951680241,5
2,2,-1.0089468303891125,0,1,1,0,1.1240936602828784,3
0,3,1.1172934284936455,0,0,0,0,-1.391704349575621,5
1,1,-0.6545734539086528,0,1,0,1,0.7204224990794036,3
1,3,1.7079157226277448,1,1,0,0,-1.6483665731713062,5
1,0,-0.6545734539086528,1,0,0,0,0.17309742506756087,4
1,2,-1.599569124523212,0,1,0,0,1.3278473347535276,2
1,0,-0.18207561860137328,1,1,0,0,0.015763846580360126,5
0,3,-0.30020007742819316,0,0,1,0,0.4631035849475302,4
0,2,0.7629200520131858,1,1,0,0,-0.6931156252934622,5
2,2,1.589791263800925,0,0,0,0,-0.9178079315436986,5
0,3,-1.1270712892159325,0,0,1,0,1.0920617765122658,3
1,2,-0.7726979127354727,1,0,1,1,0.7222635373724215,3
0,4,-0.30020007742819316,0,0,0,1,-0.23148648593689222,5
1,2,-0.7726979127354727,1,0,1,0,0.9784014910389922,3
2,3,-0.30020007742819316,1,0,0,1,-0.10115956519036462,5
0,2,-1.2451957480427522,1,0,0,0,1.570653160076176,2
0,1,-0.18207561860137328,0,0,1,0,0.3043891953975105,4
0,2,-1.2451957480427522,0,0,0,0,1.733428658301602,2
1,1,-0.7726979127354727,0,0,1,0,-0.10110419428870468,5
2,2,-0.8908223715622926,1,0,1,1,0.9468816163238064,3
0,2,-1.0089468303891125,0,1,0,0,0.5834322432669926,4
2,2,-0.8908223715622926,0,0,0,0,1.0517105834058507,3
0,0,0.7629200520131858,0,0,0,0,-1.5186980268883763,5
0,1,-1.481444665696392,0,0,0,0,1.076863814560576,3
3,2,0.8810445108400057,0,0,0,0,-1.3063122273348169,5
0,4,0.9991689696668256,0,0,0,0,-1.6194654542976694,5
0,1,-0.06395115977455339,1,1,1,0,0.3739503377394999,4
0,2,-0.8908223715622926,0,1,1,0,0.8845202498852949,3
0,2,-1.7176935833500317,1,0,0,0,2.288409752881429,1
0,2,-1.0089468303891125,0,0,0,0,0.8417850115801164,3
