target,salary_currency,employee_residence,remote_ratio,company_location,company_size
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,11,-1.04837274073339,12,1
3,19,11,-1.04837274073339,12,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
1,19,11,-1.04837274073339,12,1
1,19,11,-1.04837274073339,12,1
4,19,75,-1.04837274073339,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,8,29,-1.04837274073339,28,1
3,8,29,-1.04837274073339,28,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
4,19,0,1.0282812738738005,0,2
4,19,0,1.0282812738738005,0,2
2,19,75,1.0282812738738005,70,1
2,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,2,11,1.0282812738738005,12,1
4,2,11,-0.010045733429794819,12,0
2,2,11,-0.010045733429794819,12,0
3,19,75,1.0282812738738005,70,2
3,12,39,1.0282812738738005,38,1
3,12,39,1.0282812738738005,38,0
3,7,63,-0.010045733429794819,60,0
3,7,20,-0.010045733429794819,20,0
1,12,39,1.0282812738738005,38,1
3,19,9,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
3,2,11,-0.010045733429794819,12,0
1,19,75,1.0282812738738005,70,2
4,7,37,1.0282812738738005,36,2
3,19,75,-0.010045733429794819,70,0
3,2,11,1.0282812738738005,12,1
1,19,63,1.0282812738738005,45,1
3,19,31,1.0282812738738005,30,2
4,7,69,1.0282812738738005,65,0
4,19,55,1.0282812738738005,70,1
1,2,11,1.0282812738738005,12,0
3,0,5,1.0282812738738005,6,0
1,19,44,1.0282812738738005,52,0
3,7,24,1.0282812738738005,23,2
4,7,57,1.0282812738738005,54,0
1,7,60,1.0282812738738005,20,0
4,7,28,-0.010045733429794819,27,0
1,0,5,-0.010045733429794819,6,1
4,19,75,1.0282812738738005,70,1
3,19,75,-0.010045733429794819,70,1
4,19,10,1.0282812738738005,70,1
4,2,11,1.0282812738738005,12,1
3,15,61,1.0282812738738005,58,0
3,19,11,1.0282812738738005,12,2
3,19,33,-1.04837274073339,32,2
1,7,72,1.0282812738738005,19,1
3,19,19,-0.010045733429794819,19,0
1,7,60,1.0282812738738005,20,1
3,7,4,-1.04837274073339,5,0
4,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,-1.04837274073339,70,0
4,19,75,-1.04837274073339,70,0
3,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,0
3,3,13,-1.04837274073339,14,0
4,19,75,1.0282812738738005,70,0
3,7,28,1.0282812738738005,27,1
3,19,66,1.0282812738738005,70,2
1,19,60,-1.04837274073339,57,1
4,19,75,-1.04837274073339,70,0
3,13,44,-0.010045733429794819,42,2
3,13,44,-0.010045733429794819,42,2
1,19,5,1.0282812738738005,6,2
3,19,75,1.0282812738738005,70,1
3,19,11,1.0282812738738005,70,1
1,19,75,-1.04837274073339,70,2
1,19,23,-0.010045733429794819,22,1
4,19,75,-0.010045733429794819,70,0
4,7,20,1.0282812738738005,20,1
4,19,10,1.0282812738738005,10,1
3,19,77,1.0282812738738005,70,1
1,19,75,-0.010045733429794819,70,0
3,19,75,1.0282812738738005,70,2
1,7,28,-0.010045733429794819,27,1
4,12,39,-0.010045733429794819,38,0
1,19,75,1.0282812738738005,70,1
4,7,20,-1.04837274073339,20,1
1,19,39,1.0282812738738005,38,2
1,19,75,-1.04837274073339,70,1
3,12,39,-1.04837274073339,38,2
4,19,75,-0.010045733429794819,70,2
1,7,26,-0.010045733429794819,25,1
1,8,29,-1.04837274073339,28,0
1,7,63,1.0282812738738005,60,0
1,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,1
3,19,26,-0.010045733429794819,61,1
3,19,75,1.0282812738738005,70,0
1,19,40,-0.010045733429794819,39,2
3,19,75,1.0282812738738005,70,0
4,7,7,-0.010045733429794819,8,1
3,7,20,1.0282812738738005,20,2
3,7,28,-0.010045733429794819,27,1
3,8,29,1.0282812738738005,28,0
3,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
1,19,75,-0.010045733429794819,70,2
2,19,75,-1.04837274073339,70,0
1,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,0
2,7,20,-0.010045733429794819,20,1
1,7,20,-0.010045733429794819,20,0
4,7,31,1.0282812738738005,70,0
2,19,66,-1.04837274073339,62,1
2,19,66,-0.010045733429794819,62,0
1,19,75,1.0282812738738005,70,2
4,19,75,1.0282812738738005,70,1
3,19,75,-1.04837274073339,70,1
3,7,28,-0.010045733429794819,27,0
3,7,4,-0.010045733429794819,5,0
4,2,11,-0.010045733429794819,12,0
4,19,75,1.0282812738738005,70,0
1,19,74,1.0282812738738005,69,0
3,2,11,1.0282812738738005,12,0
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,2
1,19,75,1.0282812738738005,70,2
3,19,56,1.0282812738738005,53,0
1,19,60,1.0282812738738005,70,1
3,12,39,-0.010045733429794819,38,1
3,19,75,1.0282812738738005,70,0
3,2,29,-0.010045733429794819,12,0
3,7,26,1.0282812738738005,25,2
2,7,42,1.0282812738738005,58,0
3,15,61,1.0282812738738005,58,0
3,19,75,1.0282812738738005,70,0
1,8,29,-0.010045733429794819,28,0
1,19,75,-0.010045733429794819,70,0
1,7,28,-0.010045733429794819,27,1
4,19,8,1.0282812738738005,70,2
1,19,56,1.0282812738738005,53,2
1,19,75,1.0282812738738005,70,2
3,19,75,1.0282812738738005,70,0
4,7,20,1.0282812738738005,20,0
4,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,1
3,19,59,1.0282812738738005,70,2
3,19,75,1.0282812738738005,70,1
4,7,28,-0.010045733429794819,27,0
2,19,75,1.0282812738738005,70,0
2,19,39,1.0282812738738005,70,0
2,7,26,-0.010045733429794819,25,0
1,19,75,1.0282812738738005,70,0
1,7,20,1.0282812738738005,20,2
3,7,63,-1.04837274073339,60,1
4,7,31,1.0282812738738005,21,0
4,8,29,1.0282812738738005,28,2
4,8,29,1.0282812738738005,28,1
4,7,20,-0.010045733429794819,20,0
1,12,39,1.0282812738738005,38,0
4,19,75,1.0282812738738005,70,1
4,19,75,1.0282812738738005,70,2
3,2,11,1.0282812738738005,12,0
3,8,29,-0.010045733429794819,28,0
3,19,75,1.0282812738738005,70,0
3,8,29,-0.010045733429794819,28,0
3,10,35,-0.010045733429794819,70,0
4,19,75,1.0282812738738005,70,0
1,7,20,1.0282812738738005,20,2
3,7,20,1.0282812738738005,70,2
1,19,75,1.0282812738738005,70,1
3,8,29,1.0282812738738005,28,2
3,16,68,-0.010045733429794819,64,0
1,12,39,-0.010045733429794819,38,0
4,19,75,-1.04837274073339,70,0
4,19,75,1.0282812738738005,70,0
4,19,10,1.0282812738738005,70,2
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
1,12,39,1.0282812738738005,38,1
4,7,63,-0.010045733429794819,60,0
1,19,75,1.0282812738738005,70,2
3,7,28,-0.010045733429794819,27,0
1,12,39,-1.04837274073339,38,2
4,14,54,-1.04837274073339,51,2
4,19,75,1.0282812738738005,70,1
4,8,29,-0.010045733429794819,28,0
3,18,73,-1.04837274073339,68,1
1,7,28,-0.010045733429794819,27,0
3,8,29,-0.010045733429794819,28,0
1,19,75,1.0282812738738005,70,0
4,2,11,-0.010045733429794819,12,1
4,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
4,2,11,1.0282812738738005,12,0
1,12,39,-0.010045733429794819,38,1
1,19,57,-0.010045733429794819,54,0
3,19,0,-1.04837274073339,0,0
3,2,11,1.0282812738738005,12,1
4,19,44,-1.04837274073339,42,2
3,19,75,-1.04837274073339,70,2
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,8,29,-0.010045733429794819,28,1
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,2
3,19,75,1.0282812738738005,70,0
3,7,20,-1.04837274073339,20,0
1,19,75,1.0282812738738005,70,0
4,19,75,-0.010045733429794819,70,0
3,7,57,1.0282812738738005,54,0
1,19,43,-1.04837274073339,16,0
3,19,75,1.0282812738738005,70,0
4,19,75,-0.010045733429794819,70,0
4,18,73,-0.010045733429794819,68,0
4,19,26,1.0282812738738005,25,0
1,19,75,-0.010045733429794819,70,0
1,19,75,1.0282812738738005,70,1
4,7,28,-0.010045733429794819,27,1
1,19,57,1.0282812738738005,20,2
1,7,20,-1.04837274073339,20,0
4,19,75,1.0282812738738005,70,1
1,19,75,1.0282812738738005,70,0
1,7,20,-0.010045733429794819,20,1
3,18,73,1.0282812738738005,68,1
3,19,75,-1.04837274073339,70,1
3,19,75,-1.04837274073339,70,1
4,19,62,-0.010045733429794819,70,2
3,7,65,1.0282812738738005,20,2
4,12,39,-1.04837274073339,38,0
3,12,39,1.0282812738738005,38,2
4,7,20,-0.010045733429794819,20,0
4,19,75,1.0282812738738005,70,2
2,7,20,-1.04837274073339,20,0
1,12,39,1.0282812738738005,38,0
4,2,11,1.0282812738738005,12,1
3,10,35,-0.010045733429794819,34,0
4,19,75,-1.04837274073339,70,0
1,7,20,-0.010045733429794819,20,1
4,12,39,-0.010045733429794819,70,0
4,12,39,1.0282812738738005,38,0
1,19,45,1.0282812738738005,43,2
3,19,75,-0.010045733429794819,70,0
4,2,11,-0.010045733429794819,12,0
4,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
1,19,16,-0.010045733429794819,17,1
4,19,58,-0.010045733429794819,55,2
1,7,28,-1.04837274073339,27,2
3,12,39,-1.04837274073339,38,0
2,7,28,1.0282812738738005,25,2
4,19,77,1.0282812738738005,28,1
1,7,28,-1.04837274073339,27,1
3,19,75,1.0282812738738005,70,0
3,7,64,-1.04837274073339,70,0
3,7,20,-0.010045733429794819,20,0
3,12,39,-1.04837274073339,38,0
3,12,39,1.0282812738738005,70,2
1,19,75,-0.010045733429794819,70,2
3,4,14,1.0282812738738005,15,0
1,19,75,1.0282812738738005,70,2
3,7,20,-0.010045733429794819,5,1
4,19,75,1.0282812738738005,70,1
3,7,26,1.0282812738738005,25,0
3,19,75,1.0282812738738005,70,0
2,19,75,1.0282812738738005,70,2
4,19,75,1.0282812738738005,12,0
3,8,29,-0.010045733429794819,28,0
3,12,39,-1.04837274073339,38,1
3,8,29,-0.010045733429794819,28,0
3,15,61,1.0282812738738005,58,0
3,19,60,-0.010045733429794819,57,0
1,13,44,1.0282812738738005,42,2
4,7,61,1.0282812738738005,28,2
3,7,7,1.0282812738738005,8,1
1,12,39,-0.010045733429794819,38,1
3,19,63,1.0282812738738005,70,1
1,6,21,-0.010045733429794819,21,2
3,7,20,-0.010045733429794819,20,0
3,12,39,1.0282812738738005,38,0
4,7,31,-0.010045733429794819,30,0
3,19,75,-1.04837274073339,70,1
3,8,32,-0.010045733429794819,28,2
3,7,28,-0.010045733429794819,27,2
3,7,69,-0.010045733429794819,65,0
4,19,75,-1.04837274073339,70,0
3,19,42,-1.04837274073339,70,0
2,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
1,6,21,-0.010045733429794819,21,2
3,19,75,1.0282812738738005,70,0
4,19,28,1.0282812738738005,70,2
3,7,31,1.0282812738738005,30,1
3,1,10,-1.04837274073339,10,2
4,19,75,-1.04837274073339,70,1
1,12,39,-1.04837274073339,14,0
3,7,28,-0.010045733429794819,27,2
4,19,75,1.0282812738738005,70,0
1,7,20,-0.010045733429794819,20,2
1,7,42,-0.010045733429794819,41,2
3,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
4,19,75,-0.010045733429794819,70,0
4,2,11,1.0282812738738005,12,2
4,8,29,-0.010045733429794819,28,0
3,19,60,-0.010045733429794819,57,1
4,7,64,-0.010045733429794819,28,2
3,19,44,-0.010045733429794819,42,2
4,19,75,1.0282812738738005,27,0
3,19,51,-1.04837274073339,48,2
4,19,66,1.0282812738738005,70,2
3,19,75,-0.010045733429794819,70,0
4,1,10,-1.04837274073339,10,1
1,7,48,1.0282812738738005,45,0
4,7,20,1.0282812738738005,20,1
4,7,20,1.0282812738738005,20,1
3,7,26,1.0282812738738005,25,1
3,7,26,1.0282812738738005,25,1
1,12,39,1.0282812738738005,4,2
4,7,4,-1.04837274073339,5,2
3,7,28,-0.010045733429794819,45,2
3,19,75,-0.010045733429794819,70,0
4,19,75,1.0282812738738005,70,0
3,12,39,1.0282812738738005,38,0
1,19,10,1.0282812738738005,70,2
3,19,75,-1.04837274073339,70,0
3,19,75,-1.04837274073339,70,0
3,19,75,-1.04837274073339,70,0
3,7,57,1.0282812738738005,54,0
4,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,75,1.0282812738738005,70,1
3,19,26,1.0282812738738005,70,1
4,7,34,1.0282812738738005,33,2
4,19,44,-1.04837274073339,42,2
3,16,68,1.0282812738738005,37,1
3,19,75,-0.010045733429794819,70,0
3,7,53,-0.010045733429794819,50,0
4,19,75,1.0282812738738005,70,0
4,19,75,1.0282812738738005,70,0
3,19,75,1.0282812738738005,70,0
1,19,75,1.0282812738738005,70,2
1,19,75,1.0282812738738005,70,0
4,12,39,-0.010045733429794819,38,0
