dataset_name,file_name,batch_size,learning_rate,number_of_epochs,number_of_hidden_layers,avg_number_of_neurons,min_number_of_neurons,max_number_of_neurons,total_number_of_neurons,depth_to_width_ratio,batch_size_to_dataset_ratio,number_of_features,proportion_of_numeric_features,number_of_instances,number_of_classes,ratio_of_instances_to_features,ratio_of_classes_to_features,ratio_of_instances_to_classes,ratio_of_min_to_max_instances_per_class,proportion_of_features_with_outliers,average_mutual_information,minimum_mutual_information,maximum_mutual_information,equivalent_number_of_features,noise_to_signal_ratio_of_features,avg_learning_slope,std_learning_slope,avg_validation_gap,std_validation_gap,avg_first_overfit_epoch,std_first_overfit_epoch,avg_first_stay_epoch,std_first_stay_epoch,avg_percentage_weights_near_zero,std_percentage_weights_near_zero,avg_avg_weights,std_avg_weights,batch_normalisation,dropout,layer_normalisation,weight_decay,prune,weight_normalisation,baseline,weight_perturbation
Ann thyroid,,128.0,0.0046,140.0,2.0,80.0,16.0,144.0,160.0,0.025,0.0179548323748071,21.0,1.0,7129.0,3.0,339.4761904761905,0.1428571428571428,2376.333333333333,0.0251705837755875,0.9047619047619048,0.0270286346044552,0.0,0.2338156570924747,1.027397221455346,-0.4493107421531078,-0.0004810434154101,1.2184590207651068e-05,0.0087629557765971,0.0018810044110364,20.7,10.872442227944925,2.0,0.0,14.57805255023184,1.290267342760675,0.3207596054631739,0.010914003015239,5,4,6,3,1,2,4,3
Balance Scale,Data\Input\Subsets\Balance Scale\1287481636_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.064,4.0,0.25,500.0,4.0,125.0,1.0,125.0,1.0,0.0,0.0290261803234786,0.0,0.1161047212939147,1.0294515454968027,10.940034355799693,0.0004380349516868,0.0002536971186946,8.340774756181446e-05,0.0140380782015336,9.1,4.988987873306569,5.1,3.83275357934736,20.35027713463832,3.5106625110794063,0.1880160282270905,0.0334281304034454,4,6,1,2,4,3,5,5
Balance Scale,Data\Input\Subsets\Balance Scale\4164078283_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0853333333333333,4.0,0.25,375.0,3.0,93.75,0.75,125.0,1.0,0.0,0.023079323522363,0.0,0.0923172940894521,1.0233477118728451,10.900395256425014,0.0004690236449241,0.0003595010551065,0.0047939965562896,0.0383878110028423,10.5,7.242237223399963,5.0,2.792848008753788,20.375261943754733,1.80988222889274,0.1863309581065275,0.015618784641894,4,6,1,3,2,2,5,4
Balance Scale,Data\Input\Subsets\Balance Scale\2433980817_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0853333333333333,4.0,0.25,375.0,3.0,93.75,0.75,125.0,1.0,0.0,0.0140964184168858,0.0,0.0563856736675435,1.01419624142041,18.48389044964957,9.027892351150512e-05,0.0005192253880923,0.0624083655833996,0.0732917166603177,10.8,6.11228271597445,4.8,1.6,22.83339496715798,2.5147874533049897,0.1661098069797817,0.0206314981379446,4,6,3,2,1,1,4,5
Balance Scale,Data\Input\Subsets\Balance Scale\2413724534_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.128,4.0,0.25,250.0,2.0,62.5,0.5,125.0,1.0,0.0,0.0060008341423029,0.0,0.0240033365692116,1.006018875216616,27.87711791905736,-0.0002466601431369,0.0004478051251296,0.18141492865797,0.1183140539986772,5.5,4.477722635447623,2.2,0.6,24.83310349704748,1.9299152883828576,0.1519535696452941,0.0124555912225179,2,3,2,1,5,6,4,4
Balance Scale,Data\Input\Subsets\Balance Scale\2239044247_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.128,4.0,0.25,250.0,2.0,62.5,0.5,125.0,1.0,0.0,0.0344258088463118,0.0,0.1377032353852474,1.0350252358111438,4.033630318276489,-1.4645755290985106e-05,0.0005372620050339,0.0111440653580593,0.063650890194719,30.6,56.60777331780504,9.7,7.576938695805847,37.04359817545348,6.346355969578159,0.0946663742236976,0.0236385351526003,3,5,2,3,3,1,5,4
Balance Scale,Data\Input\Subsets\Balance Scale\1904675452_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0512,3.0,0.3333333333333333,625.0,5.0,208.3333333333333,1.6666666666666667,125.0,1.0,0.0,0.0312734874954577,0.0,0.0938204624863731,1.0317676408522891,16.15444445467173,0.0001635765433311,0.0003969355954069,0.0261535291065599,0.052083362000925,27.6,57.58159428150631,6.5,3.3241540277189325,23.64995355847251,4.876647405325562,0.1619796409234917,0.033614879631751,4,6,1,2,3,1,5,5
Balance Scale,Data\Input\Subsets\Balance Scale\1208072988_20260725_124750.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0512,2.0,0.0,625.0,5.0,312.5,2.5,125.0,1.0,0.0,0.0469102312431865,0.0,0.0938204624863731,1.048027924692894,16.15444445467173,0.0002638975977897,0.000278162371512,0.002443190413743,0.0202473249703435,10.0,5.761944116355173,5.6,2.107130750570548,26.588555858310627,5.288631008288862,0.1435965416132172,0.0301864202335134,4,6,1,3,2,1,4,5
Balance Scale,Data\Input\Subsets\Balance Scale\3766030213_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0512,3.0,0.3333333333333333,625.0,5.0,208.3333333333333,1.6666666666666667,125.0,1.0,0.0,0.0312734874954577,0.0,0.0938204624863731,1.0317676408522891,16.15444445467173,0.0001787526011466,0.0003116632377914,0.0091070573566204,0.0362740347939804,6.5,2.6551836094703507,6.1,3.047950130825634,21.84784704088607,4.440623147595738,0.1753213250796457,0.0321753145988343,4,5,1,2,1,2,3,3
Balance Scale,Data\Input\Subsets\Balance Scale\1471551627_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.3106796116504854,4.0,0.25,103.0,5.0,25.75,1.25,20.6,0.9523809523809524,0.0,0.0761733413365216,0.0,0.1349143329108205,1.079149619182794,4.281224897198224,0.0001536286473274,0.0003129454042019,0.0365194715092535,0.0416593676573724,7.8,3.5156791662493894,8.7,5.745432968889291,34.666037702884495,2.810750752519757,0.0946449632630553,0.0082355734726034,4,3,2,1,3,2,3,2
Balance Scale,Data\Input\Subsets\Balance Scale\613540668_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.1509433962264151,4.0,0.25,212.0,5.0,53.0,1.25,42.4,0.9767441860465116,0.0,0.0419794052898727,0.0189965958127076,0.1012617414581725,1.0428730008624465,8.584290527801034,0.000439680814743,8.840630006502478e-05,0.0175000787850747,0.0353276024452718,15.2,6.063002556489648,4.9,2.4269322199023198,24.441532575082555,1.2804852547349037,0.1447265858232578,0.0073946446443578,3,3,2,1,2,2,4,4
Balance Scale,Data\Input\Subsets\Balance Scale\4081336930_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.1180811808118081,4.0,0.25,271.0,5.0,67.75,1.25,54.2,0.9818181818181818,0.0,0.0496616468442108,0.013068399003947,0.109812703352,1.0509154556524487,7.101879829073668,0.0003397784233093,0.0001972102709298,-0.000272738135383,0.0324119538301687,7.0,4.753945729601885,4.9,3.477067730142742,28.58028897391548,4.704623335950583,0.1260529402990412,0.0225485725796722,3,5,1,1,2,1,4,3
Balance Scale,Data\Input\Subsets\Balance Scale\4172805269_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0808080808080808,4.0,0.25,396.0,5.0,99.0,1.25,79.2,0.9875,0.0,0.0364259540447026,0.0062895210719254,0.0959415838078629,1.03709750829884,10.045868480820992,0.0003348929882049,0.0001304134963939,0.0257431390400498,0.0418384422456799,11.1,3.753664875824693,9.5,5.371219600798314,19.473766968918703,1.6766739028568358,0.1928844769753039,0.0178815634566053,2,5,2,1,4,3,4,2
Balance Scale,Data\Input\Subsets\Balance Scale\2530794180_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0784313725490196,4.0,0.25,408.0,5.0,102.0,1.25,81.6,0.9878048780487804,0.0,0.02391385418328,0.0,0.0868916612573378,1.0242020833652008,15.825182834750624,0.0004050746560096,0.0001267378330393,0.0048308945950657,0.0202448561899983,6.3,2.9,5.1,3.672873534441391,22.67833743906913,5.016490082574275,0.1692394652677819,0.0354030135319863,4,5,1,2,3,2,4,4
Balance Scale,Data\Input\Subsets\Balance Scale\2990017953_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0602636534839924,4.0,0.25,531.0,5.0,132.75,1.25,106.2,0.9906542056074766,0.0,0.0227735172887906,0.0,0.0881187995047039,1.023034813609001,16.667789434425767,4.673910140991213e-05,0.0004456691970784,0.0351934638881362,0.0486027016743745,28.0,57.6576100788092,5.8,5.758472019555187,21.532225658228068,8.494483425734796,0.1863857638075293,0.0490197803766682,1,5,1,2,3,1,4,5
Balance Scale,Data\Input\Subsets\Balance Scale\1007268913_20260528_183150.csv,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0569395017793594,4.0,0.25,562.0,5.0,140.5,1.25,112.4,0.991150442477876,0.0,0.0241551825915845,0.000844537821051,0.0924512520790806,1.0244492822506184,15.657175055194047,4.2916953563690175e-05,0.0004185630730284,0.0514034548699506,0.0669014482877773,11.2,5.979966555090422,3.7,1.8466185312619388,16.67400457745864,1.3125907509342514,0.2240329550776626,0.0137666899326724,2,5,1,2,2,1,3,4
Balance Scale,,32.0,0.0091,200.0,4.0,156.0,80.0,224.0,624.0,0.0256410256410256,0.0512,4.0,0.25,625.0,5.0,156.25,1.25,125.0,1.0,0.0,0.0234551156215932,0.0,0.0938204624863731,1.0237323501252142,16.15444445467173,0.0004413694143295,0.0001550844723961,-0.0071745373784811,0.0147127723251978,13.0,6.54217089351845,5.9,5.08822169328342,23.74582874713909,4.462005855594984,0.1581581368892179,0.0329625484079307,4,5,2,3,2,1,7,6
Car evaluation,Data\Input\Subsets\Car evaluation\2903257547_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.0476190476190476,6.0,1.0,1344.0,3.0,224.0,0.5,448.0,0.0537190082644628,0.0,0.0508007046637812,0.0,0.0846379620270467,1.0521131911354005,0.2909681223242341,-0.0003869743989064,1.2662618269426377e-05,0.003662359584084,0.0028427730330945,22.1,17.666069172286175,2.6,1.8000000000000005,28.62049469964664,1.6135184136355103,0.1340294118231893,0.0047386380178836,2,4,5,3,1,3,3,3
Car evaluation,Data\Input\Subsets\Car evaluation\3812274549_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.4776119402985074,6.0,1.0,134.0,2.0,22.33333333333333,0.3333333333333333,67.0,0.9420289855072465,0.0,0.0837725073232545,0.0,0.2393853973816342,1.0873814943423183,0.3781402415041022,-0.001296711724538,3.669547767360224e-05,0.0,0.0,260.0,0.0,13.3,1.004987562112089,32.186875891583455,0.5989759291247113,0.1000460918880095,0.0015271090737861,2,5,5,4,1,3,4,5
Car evaluation,Data\Input\Subsets\Car evaluation\3772102763_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.0384846662657847,6.0,1.0,1663.0,3.0,277.1666666666667,0.5,554.3333333333334,0.0570247933884297,0.0,0.067678387697435,0.0025042895255817,0.158671469182023,1.0700211211777308,0.7284340642056562,-0.0009230402341255,8.94581789330936e-05,0.0030441579305477,0.0045989047525337,16.3,5.797413216254298,5.5,0.9219544457292888,24.66007067137809,1.6095837287152956,0.165904551686436,0.0100758211677321,5,2,1,3,4,3,4,3
Car evaluation,Data\Input\Subsets\Car evaluation\206314115_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,4.0,1.0,1728.0,4.0,432.0,1.0,432.0,0.0537190082644628,0.0,0.0394152293320939,0.0115224190532947,0.0664255190528135,1.0402023165022438,4.30097102066736,-3.577777972588172e-05,2.957344373834521e-05,0.0316926217067406,0.0285446554429981,8.5,6.576473218982953,2.0,0.0,32.613701784686235,2.439998821063704,0.1219541166211485,0.0213868711454154,4,3,1,5,2,4,4,4
Car evaluation,Data\Input\Subsets\Car evaluation\1240130516_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,3.0,1.0,1728.0,4.0,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.1262144112510556,0.0655941298278002,0.1685525799930745,1.1345253972163547,1.207238580669772,-0.0002632504930863,4.6044039143848334e-05,-0.0070557572494767,0.008028976818965,9.3,2.531797780234432,3.0,0.0,36.126678342089896,0.9003191697124401,0.1138982996074901,0.0013135258565411,1,1,1,1,1,1,1,1
Car evaluation,Data\Input\Subsets\Car evaluation\1967781947_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,3.0,1.0,1728.0,4.0,576.0,1.3333333333333333,432.0,0.0537190082644628,0.0,0.1043497013084555,0.0,0.1685525799930745,1.1099885515015162,1.669727986344287,-0.0002179000010857,7.877399814817663e-05,-0.0096290542017095,0.0024169400079718,10.6,6.843975452907468,2.9,0.7,35.185347343841215,1.376874901377333,0.1160533057668198,0.0042659026964442,3,1,1,2,1,2,1,2
Car evaluation,Data\Input\Subsets\Car evaluation\2416487703_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,5.0,1.0,1728.0,4.0,345.6,0.8,432.0,0.0537190082644628,0.0,0.0513583316656544,0.0,0.1489743858278274,1.0527000414663932,2.2546070977942563,-0.0003914273472932,1.9400406893136525e-05,0.0935423893734183,0.0135314800866716,24.7,11.679469166019487,3.0,1.61245154965971,22.80664395229983,1.6838155549671805,0.1916970735002247,0.0058546755139739,3,2,5,3,1,3,3,4
Car evaluation,Data\Input\Subsets\Car evaluation\700614227_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,4.0,1.0,1728.0,4.0,432.0,1.0,432.0,0.0537190082644628,0.0,0.0971646878789995,0.0071155519984473,0.164405209618879,1.1020418516120984,1.1503592819912385,-0.0003812032479506,6.121311147193749e-05,0.0468871834028995,0.0069803625085748,12.8,4.915282290977803,3.5,0.6708203932499369,31.384571099597007,1.2429634766144089,0.1331441421316969,0.0053142928388926,2,3,4,2,1,2,3,3
Car evaluation,Data\Input\Subsets\Car evaluation\1289566210_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,5.0,1.0,1728.0,4.0,345.6,0.8,432.0,0.0537190082644628,0.0,0.0739032201926487,0.0,0.1869294860386592,1.0767025973837314,1.2617578819188895,-0.0004583528179388,6.060400955639571e-05,0.0191031652729679,0.0079308156630462,11.9,3.83275357934736,4.5,0.5,28.516467915956845,1.2820458358081486,0.1483010215825448,0.0066765914629208,2,2,4,2,1,2,3,2
Car evaluation,Data\Input\Subsets\Car evaluation\806145203_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.1860465116279069,6.0,1.0,344.0,4.0,57.333333333333336,0.6666666666666666,86.0,0.0539419087136929,0.0,0.0724980724658876,0.0055918326451203,0.1776404776127427,1.075190733621341,0.9241208635577292,-0.0017747380412541,9.888468606016004e-05,0.0375784843065863,0.0232054959786288,129.5,82.83507711108864,5.0,3.847076812334269,27.457983193277308,1.9997650883234053,0.1356947353565726,0.0114018218616817,2,2,1,1,2,1,2,3
Car evaluation,Data\Input\Subsets\Car evaluation\1126560463_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.1367521367521367,6.0,1.0,468.0,4.0,78.0,0.6666666666666666,117.0,0.0518292682926829,0.0,0.0897057578525697,0.0,0.1880551495917111,1.0938523788756167,0.5492605513692232,-0.0014831289419761,0.0001392560355777,0.085699880000818,0.0174251835421315,31.5,9.625487000666512,8.7,4.050925820105819,25.76330532212885,1.5366545701637837,0.1439965687295636,0.0085172184422729,6,2,1,3,2,3,4,5
Car evaluation,Data\Input\Subsets\Car evaluation\3599858963_20260528_183153.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.0782396088019559,6.0,1.0,818.0,4.0,136.33333333333334,0.6666666666666666,204.5,0.0541012216404886,0.0,0.0637792352820442,0.0,0.1596613551442205,1.0658570691509712,1.180854252095529,-0.0011144672448818,8.806328304396153e-05,0.047525327481348,0.0152069520764822,26.3,11.27874106449829,12.4,3.3823069050575527,23.81372549019608,1.3057706217890932,0.1576055911312751,0.0081278358939748,4,3,1,2,3,2,3,2
Car evaluation,Data\Input\Subsets\Car evaluation\3504410743_20260528_183154.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.0675105485232067,6.0,1.0,948.0,4.0,158.0,0.6666666666666666,237.0,0.0527108433734939,0.0,0.095242124416994,0.0,0.2219581466558302,1.099925141621223,0.4604151110912414,-0.0011055362683076,8.507776748880933e-05,0.0174377415956706,0.005008662589631,37.3,12.426182036329584,10.6,2.576819745345025,23.44117647058824,1.7272610188251296,0.1657811954927419,0.0111014608280169,4,2,1,3,2,3,5,4
Car evaluation,Data\Input\Subsets\Car evaluation\353183589_20260528_183154.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.0490797546012269,6.0,1.0,1304.0,4.0,217.3333333333333,0.6666666666666666,326.0,0.0536692223439211,0.0,0.0787712493702299,0.0061109479291292,0.2009560003046466,1.0819567954621143,0.7681677390290367,-0.0009749105114203,0.000143133444492,0.0272432846623928,0.0052079294565409,35.0,26.91839519733671,8.5,3.138470965295043,23.198879551820728,2.22468047384249,0.1707300269939736,0.0230766151560402,4,1,1,2,2,3,2,2
Car evaluation,Data\Input\Subsets\Car evaluation\3252412601_20260528_183154.csv,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.0433898305084745,6.0,1.0,1475.0,4.0,245.8333333333333,0.6666666666666666,368.75,0.0532429816069699,0.0,0.0792694188097711,0.0078663224547794,0.1850769226501123,1.082495927550933,0.7559699700489199,-0.0010800568415568,7.185447219312751e-05,0.0162448058896347,0.0051987971393301,25.1,8.549268974596599,9.5,2.5,22.44677871148459,1.4701620030567968,0.1818136766728232,0.0039823113197385,4,1,1,2,4,3,3,3
Car evaluation,,64.0,0.0035,260.0,2.0,80.0,64.0,96.0,160.0,0.025,0.037037037037037,6.0,1.0,1728.0,4.0,288.0,0.6666666666666666,432.0,0.0537190082644628,0.0,0.0791735431143658,0.008708082437471,0.1711156780655647,1.0823921474761784,0.7593334022416793,-0.0010637002954116,6.318358448259661e-05,0.0059934700385711,0.0021809664302179,22.6,3.3823069050575527,8.8,2.4,22.21148459383753,1.219411896934357,0.1861392603251112,0.0110702936928878,4,1,1,2,4,3,2,3
Dry Bean,Data\Input\Subsets\Dry Bean\897734242_20260528_183154.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0103526366871562,16.0,1.0,6182.0,2.0,386.375,0.125,3091.0,0.7433728144388043,0.9375,0.257481456531345,0.0,0.4999720731862003,1.293667821669193,-0.834387694410338,-0.0003256746530532,1.4642688545320437e-05,0.0299515376437394,0.0051121279714395,18.3,9.644169222903546,2.0,0.0,27.86106361918474,0.8098003315706117,0.1281022627042397,0.0023520154169384,2,2,3,3,1,2,3,2
Dry Bean,Data\Input\Subsets\Dry Bean\167171150_20260528_183155.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0084678486372056,16.0,1.0,7558.0,4.0,472.375,0.25,1889.5,0.1472081218274111,0.8125,0.7377215457503664,0.1047070331909649,1.067764621983757,2.091165457556245,-0.8970202030097834,-0.000117680311203,1.2946062530212498e-05,0.0055721558618065,0.0012044910594746,13.9,5.821511831131154,2.0,0.0,27.81796502384737,0.5037910171683193,0.1218936808213836,0.0028542934789022,3,2,3,2,1,1,1,1
Dry Bean,Data\Input\Subsets\Dry Bean\3787265179_20260528_183155.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0093580932884924,16.0,1.0,6839.0,4.0,427.4375,0.25,1709.75,0.6521953626048347,0.6875,0.7038634882893406,0.270809749609568,0.9787701313393032,2.0215478660290915,-0.8779911695143746,-0.0002932841181755,2.8867637433190927e-05,0.0076272785605484,0.0024600218557047,9.0,3.741657386773941,2.1,0.3,25.379791556262145,0.5074574252684408,0.1364248009490379,0.0016656370325546,1,3,3,1,1,3,2,1
Dry Bean,Data\Input\Subsets\Dry Bean\3685977759_20260528_183156.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0066280033140016,16.0,1.0,9656.0,5.0,603.5,0.3125,1931.2,0.1472081218274111,1.0,0.6453482099959894,0.0302355235761653,1.095747953793416,1.90665082857181,-0.8593221709587007,-0.0003850734233856,3.9039323042730177e-05,0.007705542466601,0.002418634124465,8.1,4.6141087980237305,2.0,0.0,23.74524132499016,0.6040789919879629,0.1475345998658177,0.0019165320492714,4,4,4,3,1,4,3,2
Dry Bean,Data\Input\Subsets\Dry Bean\3013555001_20260528_183157.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0055574852379298,16.0,1.0,11516.0,6.0,719.75,0.375,1919.3333333333333,0.1472081218274111,1.0,0.7257535486877197,0.1393238402995087,1.0970608863237532,2.066287561738572,-0.8570331538104456,-0.0003793720006942,3.78845262254698e-05,0.019468239001357,0.0025679875321605,7.8,4.214261501141095,2.4,0.4898979485566356,21.838522244384706,0.3168776088665352,0.1606473742253699,0.0019125643171472,2,2,1,2,1,2,2,2
Dry Bean,Data\Input\Subsets\Dry Bean\680191783_20260528_183158.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,8.0,1.0,13543.0,7.0,1692.875,0.875,1934.7142857142856,0.1472081218274111,1.0,0.8041097742664454,0.2306055083836176,1.055377684179339,2.234706220068708,-0.714932817467415,-0.0004581884145736,3.5073776709153626e-05,0.0139664296997171,0.002725155273879,14.7,7.810889834071404,2.5,0.6708203932499369,20.210194196329383,0.7530026781876588,0.177374603093367,0.004232804477296,1,4,1,3,2,3,2,1
Dry Bean,Data\Input\Subsets\Dry Bean\2776538981_20260528_183159.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,15.0,1.0,13543.0,7.0,902.8666666666668,0.4666666666666667,1934.7142857142856,0.1472081218274111,1.0,0.8018564303452944,0.1972740855601413,1.0551070068661277,2.2296763275593108,-0.8475369244852042,-0.0003854577541351,2.893908785716308e-05,0.0144393071009402,0.0023007125938864,10.3,5.831809324729333,2.6,0.916515138991168,19.740237324703347,0.5128196362861326,0.1754626711749722,0.0026008883105357,2,2,1,2,1,2,2,1
Dry Bean,Data\Input\Subsets\Dry Bean\2712631053_20260528_183200.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,14.0,1.0,13543.0,7.0,967.3571428571428,0.5,1934.7142857142856,0.1472081218274111,1.0,0.7755834056485547,0.1972456705535092,1.0371274345899275,2.1718588323566976,-0.8311130831116614,-0.0003947508335113,3.179064538757422e-05,0.0165080362895434,0.0027694463291824,9.5,4.904079934095692,2.4,0.4898979485566356,19.873911347978684,0.4438171518272569,0.175001733924917,0.003025980235845,2,3,1,1,2,2,2,1
Dry Bean,Data\Input\Subsets\Dry Bean\751609287_20260528_183200.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,8.0,1.0,13543.0,7.0,1692.875,0.875,1934.7142857142856,0.1472081218274111,1.0,0.8508971138550301,0.2306055083836176,1.055377684179339,2.3417467233037508,-0.7306074917112689,-0.000308274269104,4.576516160122696e-05,0.0140711865407882,0.0027915498250011,15.9,10.87612063191651,2.0,0.0,19.94267431009199,0.6365080696209977,0.1783932903040961,0.0042957368631579,3,2,1,1,3,2,2,1
Dry Bean,Data\Input\Subsets\Dry Bean\2363171313_20260528_183201.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0047256885475891,10.0,1.0,13543.0,7.0,1354.3,0.7,1934.7142857142856,0.1472081218274111,1.0,0.7918446685699057,0.2306161324676181,1.055107554879607,2.2074647135577217,-0.768413865097016,-0.0002895921468734,3.394400745983279e-05,0.0088419109865426,0.0019873518671344,9.6,2.90516780926679,2.2,0.3999999999999999,19.87926856135713,0.3571199850762869,0.1763282447353442,0.0026179439958329,3,3,2,1,1,3,3,1
Dry Bean,Data\Input\Subsets\Dry Bean\2771109370_20260528_183201.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.038647342995169,16.0,1.0,1656.0,7.0,103.5,0.4375,236.57142857142856,0.1474654377880184,1.0,0.8015093549968393,0.2019992405137887,1.0760471647941856,2.2289025961502973,-0.8569977122243706,-0.0043806805610656,0.0001925342541112,0.0544789634544348,0.0079633618640594,17.2,4.791659420284375,6.8,0.9797958971132712,29.114778049933392,0.4108128636754693,0.1077885942419713,0.0017589275987707,4,2,1,2,2,3,4,4
Dry Bean,Data\Input\Subsets\Dry Bean\801041472_20260528_183202.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0218430034129692,16.0,1.0,2930.0,7.0,183.125,0.4375,418.57142857142856,0.1473272490221642,0.9375,0.7933542279603716,0.1828335861671703,1.0457448953713362,2.2107995290629527,-0.855526059049043,-0.0028527822494506,0.0001054365308114,0.0246690524590641,0.0040129554483678,19.5,13.10915710486376,4.8,0.6,26.483176485754804,0.3689858580059184,0.1224975449454619,0.0017698033216229,2,4,3,2,1,4,3,4
Dry Bean,Data\Input\Subsets\Dry Bean\3195394058_20260528_183202.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0103309120258272,16.0,1.0,6195.0,7.0,387.1875,0.4375,885.0,0.1473489519112207,1.0,0.8046341645692808,0.2029569668449928,1.05942592759513,2.2358783856494693,-0.8575558829265049,-0.0010352402925491,8.414032588944487e-05,0.0204343550717956,0.002248062231178,12.9,6.876772498781678,3.2,0.6,23.77207683382751,0.7216138960679013,0.1400061616727613,0.0022889793033136,1,2,3,3,1,3,3,3
Dry Bean,Data\Input\Subsets\Dry Bean\3212966016_20260528_183203.csv,64.0,0.0013,100.0,2.0,152.0,96.0,208.0,304.0,0.0131578947368421,0.0062911628821389,16.0,1.0,10173.0,7.0,635.8125,0.4375,1453.2857142857142,0.1471471471471471,1.0,0.8065979791165878,0.2133992425821067,1.0686924732465068,2.2402735503809152,-0.8579095626109247,-0.0004884144067764,6.113830426147705e-05,0.0185254039195238,0.0040060189518382,12.3,9.3706990134141,2.4,0.4898979485566356,21.589102316187528,0.3115391510531018,0.1589362520347539,0.0017250589821037,1,3,1,2,2,4,2,3
